TimeStamp,W01,W02,W03,W1_0,W1_1,W1_2,W1_3,W1_4,W1_5,W2_0,W2_1,W2_2,W2_3,W2_4,W2_5,W3_0,W3_1,W3_2,W3_3,W3_4,W3_5
98,-0.355637461,-0.330584973,-0.300248146,-0.355637461,1.316923857,0.947339475,0.5036394,0.189377725,0.127178311,-0.330584973,1.484798074,1.157797813,0.759243906,0.11819414,0.132489279,-0.300248146,1.739265084,1.388453245,1.139539123,0.081439957,0.11262019
99,-0.316487402,-0.2912274,-0.302501917,-0.316487402,1.336782455,0.968640447,0.509580851,0.164407641,0.115819223,-0.2912274,1.515564442,1.097188234,0.77952826,0.130231991,0.140833989,-0.302501917,1.712026119,1.346808434,1.160944462,0.119940042,0.106739327
100,-0.294061273,-0.346146882,-0.26618132,-0.294061273,1.318949103,0.958347797,0.45031032,0.155216545,0.092310868,-0.346146882,1.533796787,1.132123232,0.770780623,0.127220064,0.112932183,-0.26618132,1.736316323,1.343931675,1.249975562,0.118266322,0.110395163
101,-0.322720587,-0.32367298,-0.316911161,-0.322720587,1.307340026,0.907311261,0.492563605,0.181868836,0.113305844,-0.32367298,1.538907528,1.132254243,0.747008622,0.079518259,0.135554299,-0.316911161,1.802022934,1.266484022,1.172165513,0.128563687,0.097597584
102,-0.288771689,-0.269146919,-0.328121573,-0.288771689,1.317247391,0.919050932,0.497234434,0.147103965,0.131895944,-0.269146919,1.49099803,1.128489971,0.788491488,0.124998458,0.129452109,-0.328121573,1.742708087,1.306611776,1.184354901,0.133197814,0.10750401
103,-0.27232188,-0.294518024,-0.302351087,-0.27232188,1.317353964,0.879276454,0.470417589,0.164427891,0.141787484,-0.294518024,1.520951748,1.128812909,0.771368861,0.127362996,0.133156583,-0.302351087,1.711444855,1.300866723,1.180064917,0.139769748,0.085678771
104,-0.304428101,-0.29971534,-0.300270438,-0.304428101,1.303512692,0.922459006,0.492576689,0.220639423,0.131402567,-0.29971534,1.500908971,1.049192786,0.768085301,0.173045456,0.131630808,-0.300270438,1.622061133,1.269824982,1.157411337,0.113560349,0.097182691
105,-0.328378737,-0.291168809,-0.281589925,-0.328378737,1.301220655,0.912563741,0.426965356,0.122046694,0.113235414,-0.291168809,1.457947135,1.098802686,0.781463206,0.160720825,0.127768919,-0.281589925,1.615793467,1.284042716,1.199685216,0.116762176,0.115105361
106,-0.267926097,-0.323497176,-0.29448092,-0.267926097,1.235058427,0.893004,0.501674294,0.173203066,0.128307343,-0.323497176,1.457035303,1.13459003,0.725750327,0.132480502,0.145121366,-0.29448092,1.670614004,1.236118436,1.234085083,0.142483115,0.091010854
107,-0.326855004,-0.334733456,-0.309387892,-0.326855004,1.25346756,0.867581487,0.5016011,0.147500724,0.112530902,-0.334733456,1.446569562,1.109622002,0.770133138,0.152016461,0.14541389,-0.309387892,1.645698786,1.203940749,1.255874634,0.122465767,0.109612569
108,-0.323136568,-0.302116603,-0.286296606,-0.323136568,1.306331396,0.874899864,0.448910892,0.216281652,0.1194693,-0.302116603,1.463168979,1.054520965,0.797857046,0.133768231,0.125118688,-0.286296606,1.65873909,1.243399024,1.20262301,0.201925561,0.087215036
109,-0.248152956,-0.307015955,-0.276863992,-0.248152956,1.29315412,0.860865176,0.467934698,0.238279745,0.123110533,-0.307015955,1.508726954,1.046346664,0.768644035,0.1808635,0.124135122,-0.276863992,1.64034915,1.242302537,1.199192166,0.215092853,0.09772335
110,-0.271203488,-0.307050884,-0.297494799,-0.271203488,1.267818451,0.818001091,0.441257864,0.191966727,0.121431515,-0.307050884,1.458343029,1.034560084,0.779149652,0.159244135,0.13764073,-0.297494799,1.665477276,1.300591111,1.272437572,0.15678665,0.105032541
111,-0.291703761,-0.25259313,-0.312793851,-0.291703761,1.210903645,0.834224582,0.517247677,0.164465055,0.115892991,-0.25259313,1.461072206,1.046621442,0.767734647,0.182089165,0.131747156,-0.312793851,1.669750571,1.24804306,1.257328391,0.184756175,0.097338341
112,-0.29434514,-0.266362309,-0.267467231,-0.29434514,1.207680225,0.824483037,0.518228948,0.188188314,0.120736226,-0.266362309,1.372713804,1.011219978,0.765871167,0.157622412,0.12581484,-0.267467231,1.642581105,1.275657654,1.21854651,0.163966641,0.115005814
113,-0.28680861,-0.297176003,-0.312198281,-0.28680861,1.195305586,0.800498128,0.53496027,0.195331424,0.112923637,-0.297176003,1.360897779,0.999540687,0.803773284,0.175135642,0.128027707,-0.312198281,1.632623076,1.272669435,1.185720801,0.095673904,0.100084208
114,-0.282996386,-0.276493132,-0.313339442,-0.282996386,1.178677082,0.776566148,0.510077834,0.139258534,0.121938676,-0.276493132,1.401295185,0.999911249,0.802888751,0.155057043,0.134359941,-0.313339442,1.622573018,1.23603034,1.218078971,0.135932997,0.097927429
115,-0.269011289,-0.295585632,-0.291379392,-0.269011289,1.209093213,0.793608189,0.477583468,0.170527562,0.105420426,-0.295585632,1.386713147,0.949487031,0.812059104,0.145580783,0.127071187,-0.291379392,1.641008615,1.270530343,1.224862933,0.187352315,0.100710444
116,-0.279021978,-0.270576,-0.28385374,-0.279021978,1.183601856,0.800111651,0.517852902,0.183607802,0.113110118,-0.270576,1.380866647,0.971455395,0.760976315,0.209407926,0.121421292,-0.28385374,1.635602474,1.226348281,1.223463297,0.127476066,0.097040489
117,-0.276324451,-0.299610674,-0.326594949,-0.276324451,1.200694442,0.828115642,0.524505138,0.209723756,0.110286407,-0.299610674,1.394024611,0.941974819,0.785394847,0.204778776,0.122521512,-0.326594949,1.649377942,1.201466799,1.196913719,0.126480311,0.099876389
118,-0.300026864,-0.274829566,-0.299204886,-0.300026864,1.203747153,0.770890176,0.552539945,0.195980489,0.118004404,-0.274829566,1.395553708,1.012499928,0.7954669,0.219093814,0.127492487,-0.299204886,1.618461251,1.157287478,1.166664243,0.15577513,0.113030538
119,-0.276487827,-0.299455822,-0.294029891,-0.276487827,1.185174704,0.790208817,0.532266617,0.170913935,0.119814239,-0.299455822,1.408211231,1.011624098,0.853611469,0.205685407,0.134389341,-0.294029891,1.602579474,1.146584511,1.230343223,0.153579801,0.099165037
120,-0.304226667,-0.297132283,-0.27266258,-0.304226667,1.210889339,0.81454432,0.48492384,0.140014529,0.131883323,-0.297132283,1.405702949,0.996250987,0.841725528,0.171600267,0.128514916,-0.27266258,1.580929399,1.144803286,1.325963855,0.146575317,0.106018662
121,-0.270387501,-0.280023932,-0.285494685,-0.270387501,1.20229876,0.798358798,0.496911287,0.147353098,0.118496865,-0.280023932,1.377478957,1.021727562,0.7793051,0.129948959,0.145922482,-0.285494685,1.594564319,1.114479423,1.400411963,0.056918547,0.098503426
122,-0.270256519,-0.261205494,-0.297408342,-0.270256519,1.195121765,0.816369236,0.502206147,0.161163956,0.121940121,-0.261205494,1.371430874,0.971835017,0.824526429,0.151607037,0.117765039,-0.297408342,1.589749217,1.139475107,1.396016836,0.090198077,0.097402558
123,-0.289265871,-0.26850602,-0.270739138,-0.289265871,1.181887627,0.791919589,0.515442789,0.152266204,0.100089028,-0.26850602,1.38504684,0.997006714,0.810010612,0.172641903,0.122327134,-0.270739138,1.567438841,1.149123311,1.351938009,0.129007667,0.083663598
124,-0.287665576,-0.267050356,-0.279326081,-0.287665576,1.195287943,0.771906972,0.49954766,0.153402463,0.08258374,-0.267050356,1.374595642,0.977011502,0.830017745,0.152477264,0.108264253,-0.279326081,1.602598667,1.148322821,1.328703403,0.163351893,0.091441542
125,-0.280994833,-0.291639358,-0.258843809,-0.280994833,1.195164204,0.739714384,0.518924117,0.163582057,0.081353679,-0.291639358,1.375483871,0.933036625,0.803804815,0.154397294,0.102007583,-0.258843809,1.590855479,1.148677826,1.331916332,0.110846445,0.063553095
126,-0.260666132,-0.235480696,-0.252232611,-0.260666132,1.183044076,0.73802048,0.552760243,0.150641173,0.079914421,-0.235480696,1.362815499,0.917688906,0.817134261,0.15283449,0.089037627,-0.252232611,1.614405513,1.161258817,1.34531188,0.133591384,0.082869351
127,-0.270454228,-0.289495111,-0.254460692,-0.270454228,1.166017294,0.735110462,0.573194683,0.166066676,0.090861842,-0.289495111,1.369111419,0.924535275,0.853197277,0.167727277,0.092256814,-0.254460692,1.602151036,1.143810987,1.343787313,0.121197268,0.057280283
128,-0.233745918,-0.260425955,-0.253566504,-0.233745918,1.151352882,0.691361666,0.644210279,0.08418835,0.090781674,-0.260425955,1.345956683,0.904951632,0.891798496,0.168030947,0.103301853,-0.253566504,1.61950767,1.131040573,1.380589724,0.12894544,0.061233085
129,-0.280278563,-0.250718772,-0.231549323,-0.280278563,1.171644092,0.74385035,0.591498554,0.118699104,0.096075401,-0.250718772,1.314597845,0.837166369,0.971080601,0.040405229,0.108450994,-0.231549323,1.647652388,1.122297525,1.379716873,0.109558091,0.06065445
130,-0.278972536,-0.284821272,-0.186495364,-0.278972536,1.14701438,0.742187619,0.574923515,0.146269441,0.098926112,-0.284821272,1.326334476,0.901366413,0.923939168,0.116221964,0.084526852,-0.186495364,1.651157022,1.023179889,1.391803265,0.114998914,0.084167853
131,-0.251543403,-0.260902792,0.033632681,-0.251543403,1.174367189,0.737977386,0.595486343,0.183530122,0.102170229,-0.260902792,1.314360499,0.903082728,0.900442123,0.143444747,0.101681843,0.033632681,1.58661294,0.764196932,1.406437874,0.117751315,0.055901196
132,-0.231649458,-0.24789542,0.147656932,-0.231649458,1.174993634,0.751191735,0.600232065,0.169523805,0.107331544,-0.24789542,1.305762172,0.904206634,0.899011672,0.162079781,0.116149724,0.147656932,1.565236211,0.545859873,1.421351671,0.104906909,0.069731519
133,-0.22069189,-0.258466065,0.191726357,-0.22069189,1.166294217,0.73223424,0.598785877,0.160616055,0.100336492,-0.258466065,1.281889439,0.900623977,0.894499123,0.165138945,0.113022998,0.191726357,1.560402155,0.538266063,1.450934291,0.119292006,0.053972412
134,-0.208146721,-0.229996204,0.279062063,-0.208146721,1.192318559,0.719009459,0.607376695,0.150715202,0.078870982,-0.229996204,1.290713191,0.891953647,0.908804476,0.150429457,0.098032758,0.279062063,1.548930883,0.562287927,1.476349711,0.112121925,0.059969593
135,-0.211534113,-0.247439802,0.32543239,-0.211534113,1.197298288,0.718315065,0.625555694,0.162061244,0.083917484,-0.247439802,1.297439218,0.88768363,0.923817098,0.141002983,0.089465573,0.32543239,1.543135285,0.617962837,1.503461719,0.106269643,0.048852842
136,-0.220614254,-0.225531101,0.305256635,-0.220614254,1.199351311,0.702556193,0.636116147,0.153394282,0.10534282,-0.225531101,1.275430322,0.882772446,0.943202019,0.120662332,0.097345963,0.305256635,1.542762399,0.63762176,1.521148205,0.12209291,0.063971043
137,-0.135256439,-0.229208738,0.308531314,-0.135256439,1.159227729,0.581075013,0.635824502,0.144674435,0.070432499,-0.229208738,1.327688813,0.870546699,0.938671052,0.139505923,0.094389752,0.308531314,1.506345868,0.632814407,1.497625351,0.12947613,0.068980321
138,0.0429774,-0.154080689,0.30896318,0.0429774,1.160068512,0.326592207,0.652163863,0.132348463,0.086802587,-0.154080689,1.301088333,0.750521779,0.948052347,0.131708935,0.097590104,0.30896318,1.496891975,0.656680226,1.499704599,0.124768734,0.063205957
139,0.147883356,0.062598161,0.336983681,0.147883356,1.14614594,0.227229595,0.667200983,0.128991544,0.088228479,0.062598161,1.272458434,0.507487774,0.951853454,0.139520556,0.091232732,0.336983681,1.478235602,0.574564338,1.509813547,0.100203142,0.049917113
140,0.222499788,0.163302228,0.339919358,0.222499788,1.152474999,0.231239378,0.683078527,0.117149964,0.096826851,0.163302228,1.273505926,0.371645421,0.966453791,0.133575484,0.093270823,0.339919358,1.494520426,0.568789303,1.501640797,0.110827133,0.036067653
141,0.281505436,0.218019366,0.321214139,0.281505436,1.126185417,0.267414331,0.691889644,0.113060117,0.087850958,0.218019366,1.278219819,0.337116271,0.972226381,0.122343719,0.081979051,0.321214139,1.47753644,0.512395263,1.508240104,0.113228671,0.050750781
142,0.310307056,0.290298522,0.304621518,0.310307056,1.142177343,0.255062252,0.697109997,0.132403508,0.108081654,0.290298522,1.232293367,0.399597615,0.975788653,0.124138162,0.096029475,0.304621518,1.471380234,0.569747508,1.478685021,0.097195521,0.0603127
143,0.290091515,0.295148104,0.350207239,0.290091515,1.131299973,0.278425962,0.705142021,0.097437248,0.089703873,0.295148104,1.263022184,0.39833802,0.980543911,0.104525186,0.087128162,0.350207239,1.454711199,0.625188231,1.464697719,0.127130151,0.041132379
144,0.297976762,0.297088683,0.365700781,0.297976762,1.123538017,0.250894666,0.711326838,0.105071887,0.106942639,0.297088683,1.254385114,0.410268158,0.993653834,0.114234254,0.079641774,0.365700781,1.459359527,0.631302774,1.484300494,0.102754243,0.061728802
145,0.311874002,0.311015129,0.361722052,0.311874002,1.13317728,0.276448816,0.713140488,0.096333496,0.066960096,0.311015129,1.247612357,0.402025938,0.999873936,0.102431774,0.08979018,0.361722052,1.43554616,0.553187311,1.473946929,0.117508888,0.065351933
146,0.303016573,0.297166586,0.359323293,0.303016573,1.12618053,0.227695554,0.705655873,0.094117239,0.080125868,0.297166586,1.251925826,0.459899485,1.001210332,0.119854823,0.083270058,0.359323293,1.465928435,0.562765479,1.462806702,0.101429157,0.061202552
147,0.324058473,0.281450748,0.374753535,0.324058473,1.132100582,0.189531341,0.717814744,0.0903515,0.071812153,0.281450748,1.244998693,0.379893839,1.006352186,0.1064661,0.072494686,0.374753535,1.440417409,0.641862035,1.437932253,0.113988906,0.062028985
148,0.307400227,0.281131953,0.307788014,0.307400227,1.153794169,0.187029973,0.734469712,0.086145759,0.078396127,0.281131953,1.231086135,0.354440928,1.018465638,0.101545252,0.07757856,0.307788014,1.448903322,0.633106112,1.432142973,0.093617082,0.065030292
149,0.344356567,0.319680244,0.328738391,0.344356567,1.130985856,0.230477512,0.714315057,0.098299555,0.067342296,0.319680244,1.248271346,0.321795583,0.996141493,0.104152977,0.07946144,0.328738391,1.455447793,0.505995154,1.420464516,0.103470847,0.065701231
150,0.331317842,0.323629618,0.356780499,0.331317842,1.134218216,0.271874845,0.720153093,0.083771005,0.083013162,0.323629618,1.280241609,0.367934376,0.99814564,0.097755596,0.072640568,0.356780499,1.451363087,0.60902983,1.398883224,0.116720058,0.048706312
151,0.359909534,0.331783772,0.345956236,0.359909534,1.160938263,0.271363288,0.717355669,0.082362711,0.076016441,0.331783772,1.260559797,0.416763455,0.995496452,0.105106957,0.08045727,0.345956236,1.455972195,0.708667636,1.388640642,0.106907308,0.063752741
152,0.334712416,0.327610791,0.377994776,0.334712416,1.154010773,0.218372077,0.731006265,0.074933372,0.093987137,0.327610791,1.244933248,0.398910522,0.987129629,0.100527182,0.087059334,0.377994776,1.485070705,0.545170963,1.391083956,0.11578773,0.059413072
153,0.379773617,0.334506601,0.407040954,0.379773617,1.16263485,0.239498556,0.71659255,0.080330297,0.072138071,0.334506601,1.266591191,0.363781095,1.009787321,0.101307489,0.083344117,0.407040954,1.52758348,0.640764892,1.3549788,0.123926327,0.071678802
154,0.349941522,0.351825267,0.305203289,0.349941522,1.173741341,0.29739362,0.719041169,0.089168176,0.067052841,0.351825267,1.267923355,0.38190335,0.995771825,0.087923966,0.076213703,0.305203289,1.523069263,0.746920705,1.357137918,0.107089311,0.05529302
155,0.333829671,0.38227284,0.385240763,0.333829671,1.178326488,0.252939582,0.713968337,0.057119817,0.070621893,0.38227284,1.261208415,0.424278557,1.003450274,0.087283716,0.079579204,0.385240763,1.545094848,0.611972809,1.358240128,0.094656609,0.0731709
156,0.391986758,0.319183558,0.352988243,0.391986758,1.213903427,0.210678756,0.719842136,0.067011677,0.07393688,0.319183558,1.300206065,0.438586533,1.009546518,0.083593071,0.096994936,0.352988243,1.536674976,0.694778323,1.319046259,0.093875393,0.074232355
157,0.383297622,0.378096938,0.305822492,0.383297622,1.194783688,0.301209927,0.719428897,0.086250521,0.073418826,0.378096938,1.297314167,0.335199565,1.004214168,0.076796666,0.097944692,0.305822492,1.576132298,0.783693492,1.353120089,0.05794926,0.054713894
158,0.380726874,0.371614277,0.448532552,0.380726874,1.22116673,0.293875098,0.72749275,0.074229747,0.067907244,0.371614277,1.303567886,0.411788017,0.981404722,0.077750102,0.088454053,0.448532552,1.585557461,0.631937206,1.310992837,0.068731815,0.064512476
159,0.378507257,0.319870651,0.333054125,0.378507257,1.230490923,0.239454582,0.714336574,0.096603721,0.070186868,0.319870651,1.343126178,0.451917678,0.980342329,0.085356548,0.075653434,0.333054125,1.584627867,0.783587217,1.27844286,0.098221354,0.080715746
160,0.338015378,0.360775113,0.348732114,0.338015378,1.218722343,0.345507622,0.736264884,0.069804497,0.078407928,0.360775113,1.348004222,0.378143698,0.984226525,0.081987895,0.092126876,0.348732114,1.615013838,0.71511215,1.303457737,0.032711577,0.076377586
161,0.417058527,0.358171999,0.411349237,0.417058527,1.257216573,0.339694738,0.723004878,0.082775399,0.080241248,0.358171999,1.382446647,0.484281301,0.964474022,0.093399003,0.096706703,0.411349237,1.609101295,0.658005297,1.274003029,0.099462286,0.066885978
162,0.365025669,0.344701648,0.281531483,0.365025669,1.225355387,0.306130022,0.7208215,0.086464964,0.084681913,0.344701648,1.419558167,0.448410004,0.969393551,0.067618094,0.087573275,0.281531483,1.656528831,0.866709828,1.268529654,0.04881905,0.075098887
163,0.323732555,0.448800594,0.387177855,0.323732555,1.241045713,0.424035162,0.709645689,0.071672633,0.100415766,0.448800594,1.3980335,0.42687127,0.964784145,0.085418582,0.07160373,0.387177855,1.663905025,0.702322483,1.286407828,0.040160157,0.094349444
164,0.373252034,0.311993361,0.369338691,0.373252034,1.262254238,0.308266759,0.710676193,0.068387546,0.098127052,0.311993361,1.391581059,0.546750963,0.945150673,0.085746571,0.101191625,0.369338691,1.626975536,0.785027623,1.215867281,0.067449726,0.082468584
165,0.395657897,0.351747572,0.328938961,0.395657897,1.226907611,0.344701231,0.694211602,0.074943446,0.097164884,0.351747572,1.430018306,0.45910114,0.953193486,0.072572924,0.0822265,0.328938961,1.698293924,0.864336014,1.271852374,0.04269588,0.09170115
166,0.359038234,0.439934134,0.450917304,0.359038234,1.267028093,0.422394633,0.70176512,0.053110391,0.090702996,0.439934134,1.410808206,0.524317384,0.939439118,0.090755716,0.109156549,0.450917304,1.622526407,0.668420434,1.225378275,0.066287071,0.09575209
167,0.371185482,0.311471254,0.310387731,0.371185482,1.279199719,0.31608972,0.704674184,0.066103593,0.090877205,0.311471254,1.446315408,0.599528015,0.922203124,0.087327287,0.087069854,0.310387731,1.677015066,0.915024996,1.215968966,0.058422759,0.09684211
168,0.336596042,0.436391413,0.296536863,0.336596042,1.273101807,0.431081653,0.694586992,0.063064538,0.085611477,0.436391413,1.428841591,0.465074629,0.914923787,0.075091064,0.090322703,0.296536863,1.696513653,0.810312808,1.236862302,0.0349373,0.086769328
169,0.319897979,0.342401683,0.433142424,0.319897979,1.297135592,0.461103529,0.696529448,0.048709676,0.10261865,0.342401683,1.413056612,0.540638089,0.883590102,0.118208051,0.092790857,0.433142424,1.645187974,0.730346799,1.194053888,0.068247013,0.081752881
170,0.385367066,0.281272173,0.237512514,0.385367066,1.277030587,0.406386852,0.684008241,0.053560525,0.079427257,0.281272173,1.475508928,0.600238681,0.900977671,0.055851065,0.078407258,0.237512514,1.682072639,0.956651926,1.201984525,0.040545911,0.063914388
171,0.342269957,0.401827455,0.426370889,0.342269957,1.296257973,0.496120512,0.671347678,0.046590723,0.078548178,0.401827455,1.45191586,0.4972516,0.880275309,0.093705364,0.09288843,0.426370889,1.687981963,0.754853249,1.19989562,0.048178881,0.084721372
172,0.359612137,0.340560019,0.413720489,0.359612137,1.310501337,0.374249399,0.675200462,0.045714013,0.089746162,0.340560019,1.441957474,0.624201834,0.864043653,0.081924215,0.095406219,0.413720489,1.680185318,0.837807119,1.151499391,0.080155447,0.065249771
