time,_id,timestamp,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_qd_0,target_qd_1,target_qd_2,target_qd_3,target_qd_4,target_qd_5,target_qdd_0,target_qdd_1,target_qdd_2,target_qdd_3,target_qdd_4,target_qdd_5,target_current_0,target_current_1,target_current_2,target_current_3,target_current_4,target_current_5,target_moment_0,target_moment_1,target_moment_2,target_moment_3,target_moment_4,target_moment_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_current_0,actual_current_1,actual_current_2,actual_current_3,actual_current_4,actual_current_5,joint_control_output_0,joint_control_output_1,joint_control_output_2,joint_control_output_3,joint_control_output_4,joint_control_output_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,target_TCP_pose_0,target_TCP_pose_1,target_TCP_pose_2,target_TCP_pose_3,target_TCP_pose_4,target_TCP_pose_5,target_TCP_speed_0,target_TCP_speed_1,target_TCP_speed_2,target_TCP_speed_3,target_TCP_speed_4,target_TCP_speed_5,actual_digital_input_bits,joint_temperatures_0,joint_temperatures_1,joint_temperatures_2,joint_temperatures_3,joint_temperatures_4,joint_temperatures_5,actual_execution_time,robot_mode,joint_mode_0,joint_mode_1,joint_mode_2,joint_mode_3,joint_mode_4,joint_mode_5,safety_mode,actual_tool_accelerometer_0,actual_tool_accelerometer_1,actual_tool_accelerometer_2,speed_scaling,target_speed_fraction,actual_momentum,actual_main_voltage,actual_robot_voltage,actual_robot_current,actual_joint_voltage_0,actual_joint_voltage_1,actual_joint_voltage_2,actual_joint_voltage_3,actual_joint_voltage_4,actual_joint_voltage_5,actual_digital_output_bits,runtime_state,payload,payload_cog_0,payload_cog_1,payload_cog_2,script_control_line,output_bit_registers0_to_31,output_bit_registers32_to_63,output_int_register_0,output_int_register_1,output_int_register_2,output_int_register_3,output_int_register_4,output_int_register_5,output_int_register_6,output_int_register_7,output_int_register_8,output_int_register_9,output_int_register_10,output_int_register_11,output_int_register_12,output_int_register_13,output_int_register_14,output_int_register_15,output_int_register_16,output_int_register_17,output_int_register_18,output_int_register_19,output_int_register_20,output_int_register_21,output_int_register_22,output_int_register_23,output_double_register_0,output_double_register_1,output_double_register_2,output_double_register_3,output_double_register_4,output_double_register_5,output_double_register_6,output_double_register_7,output_double_register_8,output_double_register_9,output_double_register_10,output_double_register_11,output_double_register_12,output_double_register_13,output_double_register_14,output_double_register_15,output_double_register_16,output_double_register_17,output_double_register_18,output_double_register_19,output_double_register_20,output_double_register_21,output_double_register_22,output_double_register_23
26,2021:10:05:12:08:21.442082,1550312.85,-0.890373213,-2.357844129,-0.543648464,2.89419009,0.677625727,12.56901315,-0.313582429,-0.531513055,0.961135257,-0.405597782,-0.307659416,-0.000676169,0.683322663,1.158211948,-2.094395102,0.883831907,0.670415916,0.00147343,-0.363213803,1.148448529,1.303123762,-0.627688553,-0.164609262,-0.013550628,0.618201242,18.27561694,6.721506766,-1.136916072,0.11256718,0.000101438,-0.890158002,-2.35747542,-0.544107497,2.894338294,0.677871883,12.56902505,-0.309795916,-0.526082873,0.964578032,-0.401978225,-0.321377277,-0.00094119,-0.400868952,0.808137298,1.261855364,-0.635292053,-0.22370638,-0.196537197,-0.363213803,1.148448529,1.303123762,-0.627688553,-0.164609262,-0.013550628,-0.105533579,-0.377246713,0.290268231,1.210091983,-1.203233578,-1.212488174,-0.072372787,-0.10009923,-0.006405502,-0.025434032,-0.026156567,0.009353481,-76.38449261,4.557553323,4.435078685,-0.010114321,0.020541958,0.099308856,-0.105581028,-0.377325315,0.290231591,1.210123479,-1.203158767,-1.21252515,-0.073659017,-0.096595235,-0.007287809,-0.016031367,-0.018216302,-0.008150557,0,34.4375,35.75,37.8125,40.875,43,42.9375,0.842053,7,253,253,253,253,253,253,1,-0.459686697,9.117119789,0.134075299,1,1,0.722798022,47.83376312,47.92510986,0.972408652,47.67092896,47.57059479,47.79992294,47.48460007,47.72826004,47.4416008,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2021:10:05:12:08:21.483012,1550312.89,-0.902369852,-2.378178081,-0.50687857,2.878673245,0.665855683,12.56898728,-0.286249522,-0.485184577,0.877359453,-0.370244505,-0.280842779,-0.000617232,0.683322663,1.158211948,-2.094395102,0.883831907,0.670415916,0.00147343,-0.347562665,1.175753476,1.289163976,-0.61435686,-0.162191892,-0.012367266,0.654759251,18.46739231,6.718888675,-1.114419681,0.108364614,0.00010106,-0.902139012,-2.377908369,-0.507419944,2.878841563,0.665847063,12.56900133,-0.292065978,-0.485505044,0.880710423,-0.374151677,-0.290033638,-0.000635413,-0.413725019,0.967915595,1.286884308,-0.652967513,-0.10585285,-0.189895272,-0.347562665,1.175753476,1.289163976,-0.61435686,-0.162191892,-0.012367266,-0.108410264,-0.380960286,0.28991963,1.21014181,-1.20393365,-1.21187484,-0.073080473,-0.086936068,-0.007867232,-0.014252036,-0.015785995,-0.004070387,-76.08747841,3.052405767,2.93369103,0.001608744,-0.010589011,0.16795344,-0.108474008,-0.380963886,0.289912451,1.210027209,-1.204190046,-1.211972833,-0.070807957,-0.085443087,-0.008574866,-0.01501131,-0.016242514,-0.007436309,0,34.4375,35.75,37.8125,40.875,43,42.9375,0.838717,7,253,253,253,253,253,253,1,-0.459686726,9.864110947,0.210689753,1,1,0.662533868,47.83376312,47.92510986,0.894080222,47.69959641,47.58493042,47.79992294,47.49893188,47.72826004,47.45593262,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2021:10:05:12:08:21.521913,1550312.93,-0.913273175,-2.396658895,-0.473459708,2.86457053,0.655158305,12.56896377,-0.258916616,-0.438856099,0.793583649,-0.334891229,-0.254026143,-0.000558295,0.683322663,1.158211948,-2.094395102,0.883831907,0.670415916,0.00147343,-0.332266703,1.204888265,1.274880742,-0.601518743,-0.159807944,-0.011183895,0.687548363,18.63672366,6.713821368,-1.093700508,0.104035094,0.000100716,-0.913360421,-2.396358152,-0.473959416,2.864852591,0.655046642,12.56896538,-0.257208914,-0.434378535,0.799983799,-0.333028257,-0.25489068,-0.000492867,-0.291439116,0.922092795,1.248193502,-0.721497357,-0.069891192,-0.184436217,-0.332266703,1.204888265,1.274880742,-0.601518743,-0.159807944,-0.011183895,-0.111284272,-0.384162378,0.289553503,1.209918755,-1.205173685,-1.211374634,-0.066421053,-0.075140566,-0.008149767,-0.024042577,-0.022144322,-0.004156502,-76.82449674,2.443532503,2.986357246,-0.01318015,-0.021791178,0.199427555,-0.111231938,-0.384169502,0.289552767,1.209919123,-1.205123149,-1.211467226,-0.066927237,-0.074945916,-0.009324483,-0.013882639,-0.01436872,-0.00672273,0,34.4375,35.75,37.875,40.875,43,42.9375,0.860736,7,253,253,253,253,253,253,1,-1.14921689,9.366117477,-0.306457818,1,1,0.601809368,47.82838821,47.92869186,0.981357336,47.68526077,47.58493042,47.82859039,47.47026825,47.74259186,47.4416008,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2021:10:05:12:08:21.561806,1550312.97,-0.923083182,-2.413286569,-0.443391878,2.851881946,0.645533592,12.56894262,-0.231583709,-0.392527621,0.709807845,-0.299537953,-0.227209506,-0.000499358,0.683322663,1.158211948,-2.094395102,0.883831907,0.670415916,0.00147343,-0.317325628,1.232118127,1.260310314,-0.589210385,-0.157389537,-0.010000514,0.716569602,18.78329294,6.706579375,-1.07488883,0.099836464,0.000100412,-0.922728364,-2.413006445,-0.443696916,2.852104827,0.645489395,12.5689654,-0.234482497,-0.391760319,0.709232092,-0.306135863,-0.227136284,-0.000461383,-0.433594882,1.028474927,1.187569618,-0.673843384,-0.071075089,-0.191107437,-0.317325628,1.232118127,1.260310314,-0.589210385,-0.157389537,-0.010000514,-0.113694956,-0.386997692,0.289189843,1.209948056,-1.205837988,-1.210525468,-0.063629144,-0.064231437,-0.008450434,-0.007606934,-0.008695127,-0.008982983,-75.85692958,3.384453812,3.508907218,-0.00601642,0.005145515,0.160640193,-0.113816088,-0.386968065,0.289172903,1.209805127,-1.205959029,-1.211009584,-0.062138901,-0.065086242,-0.009593258,-0.012658267,-0.012588074,-0.006009934,0,34.4375,35.75,37.875,40.875,43,42.9375,0.839856,7,253,253,253,253,253,253,1,-0.861912608,9.385271072,0.785298109,1,1,0.540550135,47.82301331,47.92600632,0.851556957,47.68526077,47.59926605,47.84292221,47.49893188,47.75692368,47.45593262,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2021:10:05:12:08:21.602773,1550313.01,-0.931799872,-2.428061105,-0.416675081,2.840607494,0.636981544,12.56892382,-0.204250803,-0.346199143,0.626032041,-0.264184676,-0.200392869,-0.00044042,0.683322663,1.158211948,-2.094395102,0.883831907,0.670415916,0.00147343,-0.302723929,1.257805272,1.245665728,-0.577546641,-0.154762717,-0.008817116,0.741986127,18.91140408,6.69877584,-1.058398205,0.096429503,0.00010017,-0.931660477,-2.427895208,-0.417032272,2.840801879,0.636918724,12.56894131,-0.206284121,-0.348681599,0.628538251,-0.260970205,-0.193104401,-0.00045585,-0.395908237,1.124988317,1.260300756,-0.705919325,-0.03550756,-0.192949533,-0.302723929,1.257805272,1.245665728,-0.577546641,-0.154762717,-0.008817116,-0.116146545,-0.389404642,0.288782172,1.209772574,-1.206559929,-1.210435637,-0.056930957,-0.054391534,-0.010337201,-0.013942577,-0.012793118,-0.014624569,-76.24138769,3.186475259,3.084027697,-0.00902368,-0.007398256,0.165878243,-0.116192502,-0.389384484,0.28879098,1.209690535,-1.206698669,-1.210600926,-0.056559246,-0.055832306,-0.009436477,-0.011350387,-0.010892878,-0.005297983,0,34.4375,35.75,37.875,40.875,43,42.9375,0.850848,7,253,253,253,253,253,253,1,-1.034295082,9.615114212,0.229843363,1,1,0.478716728,47.79614639,47.8901825,0.871700704,47.69959641,47.58493042,47.79992294,47.49893188,47.74259186,47.4416008,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2021:10:05:12:08:21.641691,1550313.05,-0.939423246,-2.440982501,-0.393309315,2.830747172,0.629502162,12.56890738,-0.176917896,-0.299870665,0.542256236,-0.2288314,-0.173576233,-0.000381483,0.683322663,1.158211948,-2.094395102,0.883831907,0.670415916,0.00147343,-0.288456602,1.281768918,1.230876308,-0.566362127,-0.152167493,-0.007633713,0.763849662,19.01883553,6.689875587,-1.043633138,0.09290252,9.99E-05,-0.939475838,-2.440833708,-0.39352572,2.830901785,0.629504144,12.56891714,-0.174720809,-0.305096835,0.54370904,-0.225256398,-0.176096663,-0.000693927,-0.295705855,1.175445795,1.173155189,-0.63575536,-0.093065061,-0.186332062,-0.288456602,1.281768918,1.230876308,-0.566362127,-0.152167493,-0.007633713,-0.118359066,-0.391426202,0.288424551,1.209533097,-1.207458373,-1.210198717,-0.048816576,-0.048861538,-0.010610634,-0.009507341,-0.009151453,0.000125257,-76.59649708,3.833526384,3.173260529,-0.004428114,-0.002201405,0.148660248,-0.118331752,-0.391442142,0.288422938,1.209580065,-1.207343037,-1.210242074,-0.05029868,-0.047139931,-0.008908105,-0.009970526,-0.009274692,-0.004586891,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.836604,7,253,253,253,253,253,253,1,-0.459686726,9.653421402,0.134075299,1,1,0.416301524,47.79883194,47.8973465,0.90527004,47.67092896,47.58493042,47.81425476,47.49893188,47.75692368,47.4416008,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2021:10:05:12:08:21.682637,1550313.09,-0.945953303,-2.452050758,-0.373294582,2.822300982,0.623095445,12.5688933,-0.14958499,-0.253542187,0.458480432,-0.193478124,-0.146759596,-0.000322546,0.683322663,1.158211948,-2.094395102,0.883831907,0.670415916,0.00147343,-0.274510301,1.304356286,1.211662763,-0.555968305,-0.149276893,-0.006450293,0.782300888,19.10973544,6.681656375,-1.031715109,0.090497537,9.98E-05,-0.945900265,-2.451902529,-0.373763949,2.822415038,0.623197675,12.56883333,-0.14832449,-0.253816158,0.461858839,-0.195558384,-0.146806017,-0.000408484,-0.303824991,1.155316591,1.22057724,-0.570426941,-0.204811871,-0.205564365,-0.274510301,1.304356286,1.211662763,-0.555968305,-0.149276893,-0.006450293,-0.120198935,-0.393128607,0.288075014,1.209532797,-1.207731125,-1.210194377,-0.042995882,-0.039070403,-0.007626274,-0.009252764,-0.008353316,-0.002576776,-76.80830349,5.136074441,3.0169628,-0.012415367,-0.002573693,0.097200224,-0.120208715,-0.393162438,0.288082583,1.209477839,-1.207893061,-1.209933681,-0.043461837,-0.038954279,-0.008060826,-0.008529606,-0.007724435,-0.003876628,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.841668,7,253,253,253,253,253,253,1,-0.248996973,9.730035782,0.191536143,1,1,0.353325192,47.8086853,47.90988541,0.824700415,47.69959641,47.59926605,47.81425476,47.49893188,47.74259186,47.4416008,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2021:10:05:12:08:21.722529,1550313.13,-0.951390045,-2.461265876,-0.356630881,2.815268922,0.617761394,12.56888158,-0.122252083,-0.207213709,0.374704628,-0.158124848,-0.119942959,-0.000263609,0.683322663,1.158211948,-2.094395102,0.883831907,0.670415916,0.00147343,-0.260871341,1.325476534,1.187901951,-0.54578703,-0.146521979,-0.005266875,0.79748435,19.18298078,6.673789142,-1.020562392,0.087577142,9.96E-05,-0.951244656,-2.461110254,-0.356862336,2.815298243,0.61785996,12.56890539,-0.125146225,-0.21318908,0.374485672,-0.159675181,-0.12279433,-0.000228246,-0.326427042,1.190718651,1.215092063,-0.528772712,-0.184576079,-0.181343913,-0.260871341,1.325476534,1.187901951,-0.54578703,-0.146521979,-0.005266875,-0.121757996,-0.394539878,0.287802481,1.209399748,-1.208287884,-1.209664607,-0.036887342,-0.032109823,-0.008236806,-0.000762194,-0.001751574,-0.003214628,-76.5547127,5.55131723,3.166531275,-0.010246346,-0.000200907,0.087418367,-0.12180234,-0.394564393,0.287781637,1.209387383,-1.208349587,-1.209676254,-0.036147929,-0.031211527,-0.006946129,-0.007038005,-0.006232487,-0.003167128,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.858193,7,253,253,253,253,253,253,1,-0.134075299,9.710882187,0.114921682,1,1,0.28983295,47.81047821,47.89645386,0.858269751,47.68526077,47.57059479,47.82859039,47.5132637,47.75692368,47.47026825,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2021:10:05:12:08:21.761695,1550313.17,-0.95573347,-2.468627855,-0.343318211,2.809650994,0.613500009,12.56887222,-0.094919177,-0.160885231,0.290928824,-0.122771571,-0.093126323,-0.000204672,0.683322663,1.158211948,-2.094395102,0.883831907,0.670415916,0.00147343,-0.247530608,1.345414361,1.164368647,-0.536420062,-0.143420374,-0.004083439,0.809496203,19.24198491,6.667644647,-1.012341745,0.085973668,9.95E-05,-0.955641095,-2.468494078,-0.343720883,2.809719725,0.613506436,12.56884522,-0.099435985,-0.165346056,0.294490963,-0.120094337,-0.095734477,-0.000509112,-0.22513929,1.191489816,1.15428555,-0.553742051,-0.124473788,-0.194917068,-0.247530608,1.345414361,1.164368647,-0.536420062,-0.143420374,-0.004083439,-0.123069568,-0.395658939,0.287529185,1.209407383,-1.208474173,-1.209601121,-0.029717257,-0.024653357,-0.006894879,-0.006642822,-0.005837829,-0.004375934,-76.84950189,5.123521525,3.187804276,-0.009421151,0.003075637,0.097048518,-0.123095448,-0.395664319,0.287529786,1.209311631,-1.208713363,-1.209470182,-0.028451275,-0.02384044,-0.005614435,-0.005505636,-0.004788783,-0.002458295,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.844969,7,253,253,253,253,253,253,1,-0.114921682,9.691728592,-0.172382519,1,1,0.225890724,47.80331039,47.8919754,0.813510656,47.72826004,47.58493042,47.82859039,47.52759933,47.78559113,47.49893188,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2021:10:05:12:08:21.802860,1550313.21,-0.958983579,-2.474136694,-0.333356575,2.805447197,0.610311289,12.56886521,-0.06758627,-0.114556753,0.20715302,-0.087418295,-0.066309686,-0.000145734,0.683322663,1.158211948,-2.094395102,0.883831907,0.670415916,0.00147343,-0.234472989,1.364141104,1.140961181,-0.527496101,-0.140361415,-0.002900002,0.818496603,19.2863867,6.662453018,-1.005716227,0.084208201,9.94E-05,-0.958919827,-2.474111696,-0.333495855,2.805524512,0.610362887,12.56886939,-0.070849918,-0.115736902,0.212596133,-0.090257481,-0.069702312,-0.000236837,-0.211802453,1.253183246,1.111572742,-0.5546121,-0.143471956,-0.187600359,-0.234472989,1.364141104,1.140961181,-0.527496101,-0.140361415,-0.002900002,-0.124048587,-0.396471917,0.287321724,1.209262052,-1.208947703,-1.209335901,-0.021755432,-0.017182444,-0.003684656,-0.005010597,-0.004218807,-0.001632276,-76.38483516,5.298298175,2.631660132,-0.009366383,-0.008436866,0.093927317,-0.124074542,-0.396475557,0.287334716,1.209252922,-1.208985009,-1.209315753,-0.020461992,-0.016763857,-0.004115246,-0.00394202,-0.003382897,-0.001750005,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.992881,7,253,253,253,253,253,253,1,-0.114921682,9.864110947,0.210689753,1,1,0.161581277,47.76838303,47.86331558,0.74636668,47.68526077,47.58493042,47.79992294,47.5132637,47.77125931,47.48460007,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2021:10:05:12:08:21.842958,1550313.25,-0.961140372,-2.477792395,-0.32674597,2.80265753,0.608195234,12.56886056,-0.040253364,-0.068228275,0.123377216,-0.052065019,-0.039493049,-8.68E-05,0.683322663,1.158211948,-2.094395102,0.883831907,0.670415916,0.00147343,-0.221714452,1.381406189,1.117721857,-0.519062462,-0.137208058,-0.001716558,0.824315221,19.31314866,6.658534598,-1.000856205,0.08280131,9.94E-05,-0.961176697,-2.477614065,-0.326779008,2.802685423,0.608240962,12.56885751,-0.040033471,-0.064945921,0.123554379,-0.055425614,-0.038538955,-0.000128146,-0.189954191,1.169673204,1.083485007,-0.525725365,-0.144037336,-0.176721767,-0.221714452,1.381406189,1.117721857,-0.519062462,-0.137208058,-0.001716558,-0.124756741,-0.396974467,0.287241588,1.209144871,-1.209363881,-1.209124305,-0.012594511,-0.009098418,-0.001182998,-0.002396842,-0.002056955,-0.00177504,-76.71568109,5.279187691,3.246522655,-0.008908025,0.007640368,0.090651644,-0.124729663,-0.397008266,0.287202149,1.209213006,-1.209165006,-1.209213169,-0.012266811,-0.009900104,-0.002497329,-0.002356376,-0.00200413,-0.001042116,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.852576,7,253,253,253,253,253,253,1,-0.114921682,9.595960617,-0.057460841,1,1,0.097000383,47.80689621,47.91347122,0.860510886,47.67092896,47.59926605,47.82859039,47.54193115,47.79992294,47.49893188,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2021:10:05:12:08:21.881818,1550313.29,-0.962203848,-2.479594956,-0.323486397,2.801281995,0.607151845,12.56885826,-0.012920457,-0.021899797,0.039601412,-0.016711742,-0.012676413,-2.79E-05,0.683322663,1.158211948,-2.094395102,0.883831907,0.670415916,0.00147343,-0.20922465,1.397729102,1.094776446,-0.511452123,-0.133761183,-0.000533101,0.827274632,19.32853599,6.656841755,-0.998960633,0.082509356,9.93E-05,-0.962175194,-2.47955813,-0.323589653,2.801272555,0.607231796,12.56884536,-0.013723758,-0.024703175,0.042353064,-0.020077871,-0.011289774,-0.000115871,-0.188433811,1.238736749,1.102371454,-0.525679886,-0.14132534,-0.191101983,-0.20922465,1.397729102,1.094776446,-0.511452123,-0.133761183,-0.000533101,-0.125046983,-0.397247555,0.287140184,1.209192093,-1.209223649,-1.209276144,-0.004194928,-0.0028344,-0.000884727,0.002139451,0.001309455,-0.002532307,-76.68843234,5.19953785,2.893140087,-0.010681132,-0.006651352,0.098672751,-0.125054266,-0.397269272,0.287135869,1.209193043,-1.20925368,-1.209162556,-0.003949989,-0.003164336,-0.000808914,-0.000757697,-0.00064159,-0.000334471,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.771204,7,253,253,253,253,253,253,1,-0.095768064,9.864110947,0.172382519,1,1,0.032253053,47.8176384,47.90988541,0.800085008,47.71392822,47.59926605,47.81425476,47.57059479,47.82859039,47.54193115,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2021:10:05:12:08:21.922972,1550313.33,-0.962326,-2.479802,-0.323112,2.801124,0.607032,12.568858,0,0,0,0,0,0,0,0,0,0,0,0,-4.70E-17,1.705748065,0.93188716,-0.292631687,0.000702248,0,-4.98E-16,18.47037074,7.056443866,-1.053675625,0.002667514,0,-0.962253873,-2.479741713,-0.323231459,2.80113618,0.607163608,12.56884536,0.000533511,0.000107792,0.002948608,0.000241862,0.000538147,-0.000110045,-0.060169395,1.498749733,1.000538111,-0.347692281,-0.056840844,-0.155468494,-4.70E-17,1.705748065,0.93188716,-0.292631687,0.000702248,0,-0.12506793,-0.397269127,0.287134538,1.209180341,-1.209263189,-1.20925094,0.000238867,2.46E-05,0.000177432,-0.002594853,-0.001885745,-9.61E-06,-76.52043234,5.657822015,3.410808161,-0.008688988,0.013296113,0.081227179,-0.125091616,-0.397299181,0.287128217,1.209190739,-1.209263862,-1.209156742,0,0,0,0,0,0,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.620328,7,253,253,253,253,253,253,1,0.038307227,9.653421402,0.287304223,0,1,0,47.83107376,47.9116745,0.78441298,47.71392822,47.59926605,47.85725403,47.61359787,47.82859039,47.54193115,0,1,1.07,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2021:10:05:12:08:21.961818,1550313.37,-0.962326,-2.479802,-0.323112,2.801124,0.607032,12.568858,0,0,0,0,0,0,0,0,0,0,0,0,-1.48E-16,1.705752544,0.931893566,-0.292590859,0.000698054,0,-1.57E-15,18.47041925,7.056492373,-1.053528615,0.002651582,0,-0.96218187,-2.479705473,-0.323232234,2.801196261,0.607127428,12.56886945,0.000295324,3.17E-05,0.000468282,6.55E-05,-3.55E-05,-7.82E-05,-0.126091048,1.434890866,1.099941015,-0.359599948,-0.086540937,-0.17619431,-1.48E-16,1.705752544,0.931893566,-0.292590859,0.000698054,0,-0.125039197,-0.39728709,0.287135377,1.209196236,-1.20927221,-1.20906989,0.00012178,-5.20E-05,2.81E-05,-0.000385658,-0.000323619,0.000330042,-76.37751119,5.120076456,2.662992074,-0.008590556,-0.008666487,0.100870258,-0.125091616,-0.397299181,0.287128217,1.209190739,-1.209263862,-1.209156742,0,0,0,0,0,0,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.607548,7,253,253,253,253,253,253,1,-0.114921682,9.864110947,0.172382519,0,1,0,47.82122421,47.90719986,0.862746716,47.69959641,47.61359787,47.84292221,47.59926605,47.85725403,47.54193115,0,1,1.07,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2021:10:05:12:08:22.002747,1550313.41,-0.962326,-2.479802,-0.323112,2.801124,0.607032,12.568858,0,0,0,0,0,0,0,0,0,0,0,0,9.76E-17,1.705765771,0.93189848,-0.292599322,0.000693042,0,1.03E-15,18.47056247,7.056529586,-1.053559087,0.002632546,0,-0.96218187,-2.479741713,-0.323147744,2.80113618,0.607079268,12.56883345,2.43E-05,1.86E-05,0.001376436,3.79E-05,-0.000705745,-7.07E-05,-0.155613884,1.409219384,1.157567978,-0.383359492,-0.125413641,-0.163684279,9.76E-17,1.705765771,0.93189848,-0.292599322,0.000693042,0,-0.125038676,-0.397299521,0.287139688,1.209247821,-1.209210439,-1.209071359,2.09E-05,-0.000190421,8.46E-05,-0.001104628,-0.000821771,0.000727713,-76.35147725,5.26544406,2.973999475,-0.009282581,-0.002381775,0.093741538,-0.125091616,-0.397299181,0.287128217,1.209190739,-1.209263862,-1.209156742,0,0,0,0,0,0,0,34.4375,35.75,37.875,40.9375,43,42.9375,0.627216,7,253,253,253,253,253,253,1,0,9.653421402,0.363918662,0,1,0,47.81495667,47.91436386,0.840367198,47.69959641,47.61359787,47.84292221,47.58493042,47.87158585,47.54193115,0,1,1.07,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
