time,_id,timestamp,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_qd_0,target_qd_1,target_qd_2,target_qd_3,target_qd_4,target_qd_5,target_qdd_0,target_qdd_1,target_qdd_2,target_qdd_3,target_qdd_4,target_qdd_5,target_current_0,target_current_1,target_current_2,target_current_3,target_current_4,target_current_5,target_moment_0,target_moment_1,target_moment_2,target_moment_3,target_moment_4,target_moment_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_current_0,actual_current_1,actual_current_2,actual_current_3,actual_current_4,actual_current_5,joint_control_output_0,joint_control_output_1,joint_control_output_2,joint_control_output_3,joint_control_output_4,joint_control_output_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,target_TCP_pose_0,target_TCP_pose_1,target_TCP_pose_2,target_TCP_pose_3,target_TCP_pose_4,target_TCP_pose_5,target_TCP_speed_0,target_TCP_speed_1,target_TCP_speed_2,target_TCP_speed_3,target_TCP_speed_4,target_TCP_speed_5,actual_digital_input_bits,joint_temperatures_0,joint_temperatures_1,joint_temperatures_2,joint_temperatures_3,joint_temperatures_4,joint_temperatures_5,actual_execution_time,robot_mode,joint_mode_0,joint_mode_1,joint_mode_2,joint_mode_3,joint_mode_4,joint_mode_5,safety_mode,actual_tool_accelerometer_0,actual_tool_accelerometer_1,actual_tool_accelerometer_2,speed_scaling,target_speed_fraction,actual_momentum,actual_main_voltage,actual_robot_voltage,actual_robot_current,actual_joint_voltage_0,actual_joint_voltage_1,actual_joint_voltage_2,actual_joint_voltage_3,actual_joint_voltage_4,actual_joint_voltage_5,actual_digital_output_bits,runtime_state,payload,payload_cog_0,payload_cog_1,payload_cog_2,script_control_line,output_bit_registers0_to_31,output_bit_registers32_to_63,output_int_register_0,output_int_register_1,output_int_register_2,output_int_register_3,output_int_register_4,output_int_register_5,output_int_register_6,output_int_register_7,output_int_register_8,output_int_register_9,output_int_register_10,output_int_register_11,output_int_register_12,output_int_register_13,output_int_register_14,output_int_register_15,output_int_register_16,output_int_register_17,output_int_register_18,output_int_register_19,output_int_register_20,output_int_register_21,output_int_register_22,output_int_register_23,output_double_register_0,output_double_register_1,output_double_register_2,output_double_register_3,output_double_register_4,output_double_register_5,output_double_register_6,output_double_register_7,output_double_register_8,output_double_register_9,output_double_register_10,output_double_register_11,output_double_register_12,output_double_register_13,output_double_register_14,output_double_register_15,output_double_register_16,output_double_register_17,output_double_register_18,output_double_register_19,output_double_register_20,output_double_register_21,output_double_register_22,output_double_register_23
11,2021:10:05:12:08:17.281947,1550308.69,-1.240691,-0.66502,-2.076781,2.728281,0.269736,12.625627,0,0,0,0,0,0,0,0,0,0,0,0,6.77E-17,-0.367738411,0.977832509,-0.143295875,0.006320679,0,7.17E-16,-3.981985927,7.404351627,-0.515963844,0.024009338,0,-1.240666691,-0.665019647,-2.076804638,2.728209181,0.269723982,12.62562717,-6.41E-05,-0.000194156,-0.00030483,0.000896232,0.000956505,-3.92E-39,-0.23073563,-0.628411889,0.631804228,0.033736862,0.165394261,-0.151173741,6.77E-17,-0.367738411,0.977832509,-0.143295875,0.006320679,0,-0.364380646,-0.060216011,0.301837459,1.199453911,-1.183191469,-1.132600134,1.60E-05,0.000155311,-8.38E-05,-0.000382079,-0.000116351,-0.001017728,-76.85730707,0.435814375,2.969923745,-0.012203274,0.016022993,0.094076593,-0.36438029,-0.060210103,0.301835861,1.199390066,-1.183280048,-1.132548122,0,0,0,0,0,0,0,34.4375,35.75,37.875,40.875,43,42.9375,0.6264,7,253,253,253,253,253,253,1,0.248996973,9.691728592,0.287304223,0,1,0,47.7979393,47.90451431,0.762033403,47.69959641,47.58493042,47.82859039,47.57059479,47.82859039,47.52759933,0,1,1.07,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2021:10:05:12:08:17.322886,1550308.73,-1.240691,-0.66502,-2.076781,2.728281,0.269736,12.625627,0,0,0,0,0,0,0,0,0,0,0,0,-8.61E-17,-0.367743676,0.977839035,-0.143259986,0.00630985,0,-9.12E-16,-3.982042937,7.40440105,-0.515834619,0.023968202,0,-1.240679089,-0.664995329,-2.076780796,2.728268786,0.269723743,12.62562717,-4.27E-32,-0.000104221,-0.000183818,0.000451543,0.000273825,0,-0.245442003,-0.640605807,0.645174146,0.053586751,0.1733841,-0.144159913,-8.61E-17,-0.367743676,0.977839035,-0.143259986,0.00630985,0,-0.364380927,-0.060212931,0.301835149,1.199395199,-1.183271193,-1.132519474,1.33E-05,1.53E-05,-4.64E-05,-0.000156539,-4.93E-05,-0.000272463,-76.85405097,0.489508396,3.027758007,-0.010841098,0.011653176,0.095965122,-0.36438029,-0.060210103,0.301835861,1.199390066,-1.183280048,-1.132548122,0,0,0,0,0,0,0,34.4375,35.75,37.875,40.875,43,42.9375,0.61224,7,253,253,253,253,253,253,1,0.229843363,9.730035782,0.344765037,0,1,0,47.79972839,47.88660431,0.74636668,47.69959641,47.58493042,47.82859039,47.57059479,47.81425476,47.5132637,0,1,1.07,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2021:10:05:12:08:17.361915,1550308.77,-1.240691,-0.66502,-2.076781,2.728281,0.269736,12.625627,0,0,0,0,0,0,0,0,0,0,0,0,-6.42E-17,-0.367684194,0.977867309,-0.143278534,0.006326555,0,-6.80E-16,-3.981398844,7.404615146,-0.515901407,0.024031656,0,-1.240690533,-0.66500725,-2.076780796,2.728304549,0.269723713,12.62561525,0,-8.55E-05,-0.000121707,0.000419651,0.000157565,0,-0.237021178,-0.619538128,0.654672563,0.045783237,0.163464859,-0.142973393,-6.42E-17,-0.367684194,0.977867309,-0.143278534,0.006326555,0,-0.364380062,-0.060213334,0.301833522,1.199386634,-1.183289338,-1.132516972,1.33E-05,-7.65E-06,-3.77E-05,-0.000202085,-6.67E-05,-0.000156197,-76.71267247,0.516427428,3.006936376,-0.011663276,0.012657514,0.092765522,-0.36438029,-0.060210103,0.301835861,1.199390066,-1.183280048,-1.132548122,0,0,0,0,0,0,0,34.4375,35.75,37.875,40.875,43,42.9375,0.673237,7,253,253,253,253,253,253,1,0.229843363,9.634267807,0.363918662,0,1,0,47.7979393,47.89824295,0.721751273,47.72826004,47.58493042,47.87158585,47.58493042,47.82859039,47.55626297,0,1,1.07,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2021:10:05:12:08:17.402033,1550308.81,-1.240690443,-0.665021325,-2.076780096,2.728281407,0.269736765,12.625627,0.000123782,-0.000294524,0.000200896,9.03E-05,0.000170089,4.29E-07,0.017329475,-0.041233404,0.028125452,0.012648627,0.023812461,6.00E-05,0.005350576,-0.383510694,0.983186064,-0.140516054,0.008929758,9.68E-06,0.018484421,-4.016683894,7.413297322,-0.513517523,0.024023761,4.24E-06,-1.240702931,-0.664971487,-2.076804638,2.728268786,0.269735605,12.62562717,0,-8.66E-05,-9.10E-05,0.000219596,0.000109594,0,-0.218049407,-0.621359229,0.669486523,0.028822146,0.15699333,-0.145591378,0.005350576,-0.383510694,0.983186064,-0.140516054,0.008929758,9.68E-06,-0.364383707,-0.060197977,0.301830632,1.199378206,-1.18329681,-1.132546138,8.56E-06,-3.33E-06,-2.07E-05,-4.06E-05,-1.21E-05,-0.000108965,-76.6508961,0.49975466,3.091046753,-0.012000752,0.013122872,0.09340026,-0.364380192,-0.060210342,0.301836035,1.199389967,-1.183280183,-1.132548287,2.19E-05,-5.32E-05,3.86E-05,1.75E-06,2.68E-06,-4.57E-05,0,34.4375,35.75,37.875,40.875,43,42.9375,0.791557,7,253,253,253,253,253,253,1,0.210689753,9.730035782,0.287304223,1,1,0.000389616,47.80062485,47.91436386,0.70384872,47.69959641,47.59926605,47.84292221,47.59926605,47.82859039,47.52759933,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2021:10:05:12:08:17.442350,1550308.85,-1.24063895,-0.665143847,-2.076696523,2.728318991,0.269807522,12.62562718,0.003589677,-0.008541205,0.005825986,0.002620073,0.004932581,1.24E-05,0.175495316,-0.417570024,0.284826006,0.128092446,0.241148416,0.000607743,0.122238363,-0.653910215,1.110748378,-0.075893126,0.082353165,0.000259563,0.187203854,-4.335207894,7.494634485,-0.492592975,0.02583008,4.29E-05,-1.240666215,-0.66520466,-2.076767683,2.728294058,0.269786477,12.62565101,0.002047984,-0.014518949,0.002951541,0.003277014,0.007509751,0,-0.041620836,-0.682841003,0.898357689,0.07989534,0.216271192,-0.144408524,0.122238363,-0.653910215,1.110748378,-0.075893126,0.082353165,0.000259563,-0.364370195,-0.060234133,0.301848151,1.199438319,-1.183205262,-1.132680914,0.000811516,-0.001252755,0.001076345,0.007797212,0.002773767,-0.005452854,-76.70165051,0.656368152,2.940247621,-0.0109939,0.00964382,0.09698831,-0.364371081,-0.060232456,0.301852107,1.199380808,-1.183292714,-1.132563522,0.000635268,-0.001541648,0.001120325,5.08E-05,7.78E-05,-0.001326169,0,34.4375,35.75,37.875,40.875,43,42.9375,0.787297,7,253,253,253,253,253,253,1,0.268150598,9.806650162,0.153228909,1,1,0.01303508,47.8176384,47.8919754,0.732941091,47.69959641,47.59926605,47.82859039,47.57059479,47.84292221,47.52759933,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2021:10:05:12:08:17.482241,1550308.89,-1.240278222,-0.666002157,-2.076111067,2.728582283,0.2703032,12.62562843,0.0168481,-0.040088031,0.027344189,0.012297276,0.023151004,5.83E-05,0.498703774,-1.186605725,0.809388007,0.36399938,0.685269715,0.001727019,0.344477856,-0.767036171,1.223979025,0.10792016,0.162675033,0.001197184,0.532237438,-4.981038838,7.660363895,-0.450162564,0.029013028,0.000122001,-1.240302388,-0.666182534,-2.0762918,2.728754206,0.270352721,12.62563909,0.015829455,-0.034525413,0.025018001,0.015030039,0.014774729,0,0.176009744,-0.727147639,1.18134284,0.087312825,0.213499695,-0.151932627,0.344477856,-0.767036171,1.223979025,0.10792016,0.162675033,0.001197184,-0.364295986,-0.060405809,0.30194098,1.19936675,-1.183312981,-1.132874387,0.002851188,-0.008322815,0.00440538,-0.005299598,-0.001661911,0.001142383,-76.77626116,0.434046898,2.748099291,-0.011446933,0.007518762,0.095459733,-0.36430716,-0.060387415,0.301964631,1.199316641,-1.183380495,-1.132670255,0.00298929,-0.007239322,0.005252838,0.000238267,0.000365612,-0.006224422,0,34.4375,35.75,37.875,40.875,43,42.9375,0.805296,7,253,253,253,253,253,253,1,0.210689753,9.825803757,0.440533102,1,1,0.06289004,47.8158493,47.90003586,0.78441298,47.71392822,47.58493042,47.82859039,47.58493042,47.82859039,47.54193115,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2021:10:05:12:08:17.523181,1550308.93,-1.239086724,-0.668837182,-2.074177286,2.729451947,0.271940439,12.62563256,0.046500757,-0.110642966,0.075469963,0.033940483,0.063896771,0.000161033,0.986954849,-2.348340509,1.601811456,0.72036943,1.356176358,0.00341784,0.406818529,-0.882106437,1.269675515,0.130051264,0.169540488,0.00327898,1.054933043,-5.950546196,7.907548918,-0.386484086,0.033155745,0.000241456,-1.239250962,-0.668916718,-2.074342251,2.729409857,0.271998882,12.62559117,0.0443023,-0.104986839,0.076192722,0.033104166,0.059308812,0,0.391962707,-0.843625784,1.284948707,0.150363967,0.200128302,-0.152566314,0.406818529,-0.882106437,1.269675515,0.130051264,0.169540488,0.00327898,-0.364103074,-0.060833563,0.302321934,1.199169077,-1.183621123,-1.133458332,0.007950227,-0.019454295,0.01424141,-0.004399701,-0.000824389,-0.014789138,-76.81631361,1.375510963,2.451535915,-0.008845179,0.003751343,0.071057403,-0.364094861,-0.060899801,0.302335481,1.199104601,-1.18367041,-1.133022799,0.008320422,-0.020013341,0.014448559,0.000656148,0.001011683,-0.017179999,0,34.4375,35.75,37.875,40.875,43,42.9375,0.809112,7,253,253,253,253,253,253,1,0.861912608,10.01733971,0.287304223,1,1,0.175706447,47.81943512,47.91257095,0.804562032,47.68526077,47.58493042,47.85725403,47.59926605,47.82859039,47.52759933,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2021:10:05:12:08:17.563064,1550308.97,-1.236377446,-0.675283583,-2.069780173,2.731429424,0.275663262,12.62564194,0.087142502,-0.207345115,0.141430844,0.063604525,0.119742662,0.000301776,0.88022729,-2.094395102,1.428594387,0.642469948,1.209521835,0.003048241,0.413959883,-0.888149372,1.27964504,0.130892504,0.176954517,0.006081971,0.945667586,-5.684137447,7.847573055,-0.405396521,0.031252908,0.000215384,-1.236530606,-0.675267772,-2.069832087,2.731375857,0.275520414,12.62565101,0.087628581,-0.202174976,0.138880074,0.059546158,0.120968796,-1.41E-09,0.449437499,-0.858393312,1.319600344,0.183311462,0.229436174,-0.117416836,0.413959883,-0.888149372,1.27964504,0.130892504,0.176954517,0.006081971,-0.363615253,-0.062040192,0.30316954,1.198656096,-1.184282863,-1.133900024,0.01552608,-0.036457531,0.026503041,0.002871021,0.002426913,-0.032956973,-77.01392247,0.848920718,2.791083393,-0.010645557,0.008046788,0.088024868,-0.363605443,-0.06206799,0.303174021,1.198621918,-1.184329481,-1.13382445,0.01589143,-0.037642915,0.026865522,0.001223329,0.001906948,-0.032197895,0,34.4375,35.75,37.875,40.875,43,42.9375,0.853248,7,253,253,253,253,253,253,1,0.440533102,9.864110947,0.134075284,1,1,0.335901371,47.82570267,47.90630341,0.923172593,47.69959641,47.58493042,47.82859039,47.55626297,47.78559113,47.48460007,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2021:10:05:12:08:17.602230,1550309.01,-1.232187564,-0.685252904,-2.062980064,2.734487581,0.281420586,12.62565645,0.122351593,-0.291120919,0.19857462,0.089303323,0.168123535,0.000423705,0.88022729,-2.094395102,1.428594387,0.642469948,1.209521835,0.003048241,0.42975645,-0.907955256,1.2939548,0.134059293,0.18335912,0.00851628,0.952242605,-5.606285529,7.838570496,-0.413002423,0.029534606,0.000215429,-1.232413117,-0.685136752,-2.06287837,2.734472437,0.281467468,12.62566341,0.125029102,-0.285811782,0.192127109,0.090302855,0.165103614,-1.24E-24,0.560895801,-0.941706777,1.326811194,0.123864323,0.142485932,-0.075588033,0.42975645,-0.907955256,1.2939548,0.134059293,0.18335912,0.00851628,-0.362851446,-0.063772071,0.304465008,1.197642207,-1.185682369,-1.135093089,0.022913938,-0.05415299,0.036036141,0.002284045,0.002716447,-0.039523822,-77.24198022,1.814408933,2.899948898,-0.009617542,0.011366726,0.060246878,-0.362830218,-0.063882916,0.304457829,1.197873974,-1.185348315,-1.135064252,0.022964095,-0.053144069,0.037257525,0.001703813,0.00270143,-0.045212702,0,34.4375,35.75,37.875,40.875,43,42.9375,0.862272,7,253,253,253,253,253,253,1,0.861912608,9.844957352,0.153228909,1,1,0.473960199,47.85615158,47.93495941,0.925408423,47.71392822,47.59926605,47.84292221,47.55626297,47.77125931,47.49893188,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2021:10:05:12:08:17.643163,1550309.05,-1.226589319,-0.698573257,-2.053894204,2.73857369,0.289113145,12.62567583,0.157560685,-0.374896723,0.255718395,0.115002121,0.216504408,0.000545635,0.88022729,-2.094395102,1.428594387,0.642469948,1.209521835,0.003048241,0.4457541,-0.924848715,1.30809153,0.136427826,0.189857863,0.010950597,0.960936138,-5.497768808,7.828257711,-0.423482595,0.028173903,0.000215506,-1.226716344,-0.698362009,-2.05389452,2.738538905,0.288985819,12.62565113,0.160310194,-0.371754855,0.249936894,0.113486283,0.216603756,0.0003175,0.451127619,-0.929503798,1.341073036,0.108284935,0.238953069,-0.040040404,0.4457541,-0.924848715,1.30809153,0.136427826,0.189857863,0.010950597,-0.361778182,-0.066274645,0.306137707,1.196807051,-1.186815652,-1.136591904,0.030648447,-0.069294941,0.046367624,0.006317902,0.00491196,-0.055600157,-76.85929216,1.214706741,2.584898604,-0.004549237,0.005028222,0.093712567,-0.361759466,-0.066323202,0.306148264,1.196871813,-1.186708832,-1.136720886,0.030700657,-0.068921161,0.047172292,0.002170079,0.003520111,-0.058233185,0,34.4375,35.75,37.875,40.875,43,42.9375,0.863076,7,253,253,253,253,253,253,1,0.478840321,9.749189377,0.134075299,1,1,0.612987016,47.83107376,47.92510986,0.934362352,47.67092896,47.58493042,47.81425476,47.49893188,47.74259186,47.42726898,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2021:10:05:12:08:17.682017,1550309.09,-1.219582709,-0.715244642,-2.042522592,2.743687751,0.298740938,12.6257001,0.192769777,-0.458672527,0.312862171,0.140700919,0.264885282,0.000667565,0.88022729,-2.094395102,1.428594387,0.642469948,1.209521835,0.003048241,0.461951783,-0.938765879,1.321786288,0.137809987,0.196455372,0.013384925,0.971736815,-5.357863062,7.814598223,-0.437514383,0.027188364,0.000215621,-1.219608609,-0.715074376,-2.042773724,2.743555232,0.298657566,12.62565121,0.19024618,-0.456955612,0.311397374,0.14172177,0.257692277,0.000568417,0.49776724,-0.931133151,1.318070412,0.173644751,0.244710475,-0.011159338,0.461951783,-0.938765879,1.321786288,0.137809987,0.196455372,0.013384925,-0.360376808,-0.069375347,0.308191339,1.195775845,-1.188202603,-1.138967204,0.039134574,-0.085669466,0.056102152,0.001549109,0.003901618,-0.066589613,-76.94340959,1.317812557,2.753483935,-0.0073146,0.007262605,0.088227596,-0.360362652,-0.069400998,0.308223222,1.195612992,-1.188410366,-1.138794419,0.039300917,-0.085026758,0.056457484,0.002617581,0.00436995,-0.07126108,0,34.4375,35.75,37.875,40.875,43,42.9375,0.972625,7,253,253,253,253,253,253,1,0.59376204,9.979032516,0.095768064,1,1,0.753256192,47.82570267,47.91436386,0.992547095,47.68526077,47.59926605,47.81425476,47.54193115,47.77125931,47.49893188,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2021:10:05:12:08:17.721908,1550309.13,-1.211167737,-0.735267059,-2.02886523,2.749829763,0.310303967,12.62572924,0.227978868,-0.542448332,0.370005946,0.166399717,0.313266155,0.000789494,0.88022729,-2.094395102,1.428594387,0.642469948,1.209521835,0.003048241,0.478340342,-0.94498285,1.334942767,0.138871884,0.202676916,0.015819249,0.984547781,-5.189438472,7.796862773,-0.452699347,0.024774706,0.000215726,-1.211178605,-0.734872715,-2.028834581,2.749727889,0.310169309,12.6257118,0.221484229,-0.542000175,0.367253184,0.160447925,0.318045706,0.001293684,0.569336891,-1.021310925,1.363884687,0.179655761,0.20863378,0.05548792,0.478340342,-0.94498285,1.334942767,0.138871884,0.202676916,0.015819249,-0.358625302,-0.073092411,0.310642562,1.194018143,-1.190575627,-1.140934531,0.048204557,-0.097437675,0.065067181,0.010267237,0.008109577,-0.095597987,-76.97668417,2.439768079,3.213059538,-0.006323458,0.017339428,0.060165475,-0.358601143,-0.073130157,0.310654297,1.194094432,-1.190452097,-1.141284915,0.048970113,-0.101492576,0.064949865,0.003041424,0.005257896,-0.084298191,0,34.4375,35.75,37.875,40.875,43,42.9375,0.884029,7,253,253,253,253,253,253,1,0.823605418,9.653421402,0.095768064,1,1,0.895037788,47.83286667,47.91973877,1.057449937,47.68526077,47.57059479,47.79992294,47.48460007,47.71392822,47.42726898,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2021:10:05:12:08:17.762846,1550309.17,-1.2013444,-0.758640508,-2.012922117,2.756999728,0.323802231,12.62576326,0.26318796,-0.626224136,0.427149722,0.192098515,0.361647029,0.000911424,0.88022729,-2.094395102,1.428594387,0.642469948,1.209521835,0.003048241,0.494920161,-0.942570412,1.347889085,0.138791659,0.209301453,0.018253592,0.999372679,-4.981230097,7.777535949,-0.471996736,0.023891837,0.000215897,-1.201541726,-0.758503215,-2.01322794,2.75708644,0.323578417,12.62573601,0.269619465,-0.61770761,0.427263856,0.194381028,0.357398897,0.002428799,0.493899107,-0.971463978,1.339457631,0.057323381,0.261196345,0.051743113,0.494920161,-0.942570412,1.347889085,0.138791659,0.209301453,0.018253592,-0.356447034,-0.077493406,0.313354439,1.192383937,-1.192746123,-1.14426183,0.05999677,-0.120539429,0.071833817,-0.00823673,0.002153729,-0.086640748,-76.65694803,1.674097422,2.338510305,0.003303883,-0.004939486,0.083668313,-0.356427985,-0.077525296,0.3134063,1.1923124,-1.192833057,-1.144192421,0.059918816,-0.118324226,0.072473362,0.00343627,0.006190877,-0.097346403,0,34.4375,35.75,37.875,40.875,43,42.9375,0.853009,7,253,253,253,253,253,253,1,0.325611413,10.13226128,0.421379507,1,1,1.038597028,47.82301331,47.91257095,1.039547324,47.65659714,47.57059479,47.81425476,47.49893188,47.75692368,47.4416008,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2021:10:05:12:08:17.801697,1550309.21,-1.1901127,-0.78536499,-1.994693252,2.765197644,0.339235729,12.62580215,0.298397051,-0.70999994,0.484293497,0.217797313,0.410027902,0.001033354,0.88022729,-2.094395102,1.428594387,0.642469948,1.209521835,0.003048241,0.511682177,-0.937390983,1.360011351,0.138313858,0.215656889,0.020687932,1.01611556,-4.743577401,7.751969221,-0.49272567,0.021986776,0.00021606,-1.19030029,-0.784991221,-1.994663119,2.76503913,0.339058906,12.62575984,0.301053315,-0.702855527,0.48340103,0.217758447,0.401651084,0.000983111,0.608237505,-1.127679229,1.313025594,0.198493451,0.286802858,0.075240746,0.511682177,-0.937390983,1.360011351,0.138313858,0.215656889,0.020687932,-0.353829108,-0.082507829,0.316432229,1.190182602,-1.195711708,-1.147349346,0.072162553,-0.13735938,0.078348461,-0.001824853,0.004670549,-0.099373314,-77.32337249,3.798850368,3.809720116,0.005742463,0.03533912,0.023428576,-0.353787712,-0.082600643,0.316436714,1.190262492,-1.195552143,-1.147516951,0.072361969,-0.135495686,0.078837449,0.003796248,0.007175784,-0.110407685,0,34.4375,35.75,37.875,40.875,43,42.9375,0.856308,7,253,253,253,253,253,253,1,1.417367458,9.385271072,-0.095768064,1,1,1.184194,47.84003067,47.93138123,1.129065633,47.64226532,47.54193115,47.79992294,47.45593262,47.71392822,47.39860535,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2021:10:05:12:08:17.842964,1550309.25,-1.177472636,-0.815440503,-1.974178637,2.774423513,0.356604463,12.62584593,0.333606143,-0.793775744,0.541437273,0.24349611,0.458408776,0.001155283,0.88022729,-2.094395102,1.428594387,0.642469948,1.209521835,0.003048241,0.528630358,-0.928189193,1.367354649,0.136729371,0.222488751,0.023122293,1.034817669,-4.463094602,7.724325794,-0.517439436,0.021891434,0.000216302,-1.177547757,-0.815202133,-1.974472523,2.774201556,0.356429905,12.62584377,0.321127176,-0.785679817,0.537112772,0.236592591,0.46497044,0.001057238,0.628882229,-0.93421793,1.458963156,0.20554173,0.252582103,0.106601253,0.528630358,-0.928189193,1.367354649,0.136729371,0.222488751,0.023122293,-0.350644963,-0.088327575,0.31966767,1.18810785,-1.198342392,-1.151421932,0.084549323,-0.145130925,0.083595322,0.007003158,0.009640365,-0.142549401,-77.41772246,3.40156602,2.319428306,0.02065364,-0.005003209,0.046273686,-0.350616203,-0.088368656,0.319695095,1.187939609,-1.198608128,-1.151258463,0.086516914,-0.15294354,0.083835936,0.004114852,0.008219449,-0.123484088,0,34.4375,35.75,37.875,40.875,43,42.9375,0.84936,7,253,253,253,253,253,253,1,0.67037648,10.24718285,-0.095768064,1,1,1.332083593,47.83555222,47.93495941,1.135778427,47.67092896,47.54193115,47.79992294,47.47026825,47.71392822,47.41293716,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
