time,_id,timestamp,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_qd_0,target_qd_1,target_qd_2,target_qd_3,target_qd_4,target_qd_5,target_qdd_0,target_qdd_1,target_qdd_2,target_qdd_3,target_qdd_4,target_qdd_5,target_current_0,target_current_1,target_current_2,target_current_3,target_current_4,target_current_5,target_moment_0,target_moment_1,target_moment_2,target_moment_3,target_moment_4,target_moment_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_current_0,actual_current_1,actual_current_2,actual_current_3,actual_current_4,actual_current_5,joint_control_output_0,joint_control_output_1,joint_control_output_2,joint_control_output_3,joint_control_output_4,joint_control_output_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,target_TCP_pose_0,target_TCP_pose_1,target_TCP_pose_2,target_TCP_pose_3,target_TCP_pose_4,target_TCP_pose_5,target_TCP_speed_0,target_TCP_speed_1,target_TCP_speed_2,target_TCP_speed_3,target_TCP_speed_4,target_TCP_speed_5,actual_digital_input_bits,joint_temperatures_0,joint_temperatures_1,joint_temperatures_2,joint_temperatures_3,joint_temperatures_4,joint_temperatures_5,actual_execution_time,robot_mode,joint_mode_0,joint_mode_1,joint_mode_2,joint_mode_3,joint_mode_4,joint_mode_5,safety_mode,actual_tool_accelerometer_0,actual_tool_accelerometer_1,actual_tool_accelerometer_2,speed_scaling,target_speed_fraction,actual_momentum,actual_main_voltage,actual_robot_voltage,actual_robot_current,actual_joint_voltage_0,actual_joint_voltage_1,actual_joint_voltage_2,actual_joint_voltage_3,actual_joint_voltage_4,actual_joint_voltage_5,actual_digital_output_bits,runtime_state,payload,payload_cog_0,payload_cog_1,payload_cog_2,script_control_line,output_bit_registers0_to_31,output_bit_registers32_to_63,output_int_register_0,output_int_register_1,output_int_register_2,output_int_register_3,output_int_register_4,output_int_register_5,output_int_register_6,output_int_register_7,output_int_register_8,output_int_register_9,output_int_register_10,output_int_register_11,output_int_register_12,output_int_register_13,output_int_register_14,output_int_register_15,output_int_register_16,output_int_register_17,output_int_register_18,output_int_register_19,output_int_register_20,output_int_register_21,output_int_register_22,output_int_register_23,output_double_register_0,output_double_register_1,output_double_register_2,output_double_register_3,output_double_register_4,output_double_register_5,output_double_register_6,output_double_register_7,output_double_register_8,output_double_register_9,output_double_register_10,output_double_register_11,output_double_register_12,output_double_register_13,output_double_register_14,output_double_register_15,output_double_register_16,output_double_register_17,output_double_register_18,output_double_register_19,output_double_register_20,output_double_register_21,output_double_register_22,output_double_register_23
26,2021:10:05:12:08:15.281975,1550306.69,-1.232340198,-0.47799272,-1.796773362,2.326801178,-1.376363793,12.62711347,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.155000902,-0.826388782,0.740962934,0.805298146,0.293080949,-0.018990254,-0.03311081,-5.336428665,7.470662216,1.881057082,-0.017847305,-6.13E-06,-1.232303445,-0.47789164,-1.79664588,2.326755925,-1.376941506,12.62711672,-0.004256162,-0.118422799,-0.174978688,0.256255567,1.039737463,-0.000921647,-0.318689615,-0.83067286,0.524129689,0.820625424,0.428310931,-0.162906334,-0.155000902,-0.826388782,0.740962934,0.805298146,0.293080949,-0.018990254,-0.1134762,-0.212969405,0.354289866,1.520371723,0.056193756,0.170517425,-0.230718772,-0.090534339,-0.026016044,0.051553073,-0.037796933,-1.04234875,6.877387315,-76.59364856,6.793383265,-0.026004815,-0.008607986,0.1328931,-0.113610899,-0.213018396,0.354234684,1.520559599,0.055740734,0.170008723,-0.232651181,-0.090826396,-0.027533411,0.0559035,-0.036446101,-1.050876905,0,34.5,35.75,37.875,40.875,43,42.9375,0.858348,7,253,253,253,253,253,253,1,0.478840351,9.730035782,0.708683729,1,1,0.412388334,47.8158493,47.91794968,0.856033921,47.72826004,47.62792969,47.84292221,47.55626297,47.77125931,47.47026825,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2021:10:05:12:08:15.322427,1550306.73,-1.232552699,-0.482751958,-1.803898649,2.337017538,-1.334475891,12.62707564,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.155043041,-0.817980161,0.748516346,0.800014291,0.29225366,-0.018990238,-0.033557062,-5.24788395,7.527858231,1.862031566,-0.020989795,-6.08E-06,-1.23254377,-0.482696132,-1.803667307,2.336846038,-1.33490688,12.62709254,-0.007110216,-0.120489962,-0.180345595,0.252681077,1.053087592,-0.001158323,-0.266371101,-0.824687183,0.553230047,0.858996451,0.308998168,-0.16945824,-0.155043041,-0.817980161,0.748516346,0.800014291,0.29225366,-0.018990238,-0.12285619,-0.216380714,0.353170565,1.522516958,0.022755433,0.137971375,-0.235796543,-0.080158266,-0.030246742,0.061529249,-0.032860591,-1.058656472,2.862364267,-77.07885092,5.619074095,0.004072257,-0.013050036,0.117490124,-0.122947393,-0.216431761,0.353113728,1.522630164,0.022440593,0.137596336,-0.234099323,-0.079831277,-0.028504158,0.055333985,-0.034817864,-1.050956183,0,34.5,35.75,37.875,40.875,43,42.9375,0.87438,7,253,253,253,253,253,253,1,0.517147541,9.538499832,0.363918662,1,1,0.408484179,47.81853485,47.91794968,0.831413209,47.69959641,47.57059479,47.82859039,47.49893188,47.74259186,47.4416008,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2021:10:05:12:08:15.362512,1550306.77,-1.232765199,-0.487511196,-1.811023935,2.347233898,-1.292587988,12.62703782,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.1550766,-0.809744194,0.755718,0.793799755,0.291524372,-0.018990221,-0.033912448,-5.161117768,7.582390655,1.839654956,-0.023760021,-6.01E-06,-1.232771222,-0.487426118,-1.810841799,2.347053214,-1.293098752,12.62704425,-0.007225955,-0.119319066,-0.179673746,0.267486036,1.048210025,-0.001479293,-0.255001485,-0.816837907,0.586058974,0.844337702,0.342887878,-0.154342026,-0.1550766,-0.809744194,0.755718,0.793799755,0.291524372,-0.018990221,-0.132225951,-0.219352749,0.35199666,1.524113886,-0.01042198,0.105511917,-0.235385516,-0.069711363,-0.027182893,0.045153864,-0.036159393,-1.053944091,-1.559940809,-77.02494819,6.218593056,-0.024974518,-0.013376714,0.070884603,-0.132332894,-0.21940418,0.35195517,1.524193441,-0.010801598,0.105100885,-0.235101195,-0.068782334,-0.029413512,0.054765419,-0.033190961,-1.051032528,0,34.5,35.75,37.875,40.875,43,42.9375,0.861853,7,253,253,253,253,253,253,1,0.63206923,9.691728592,0.651222825,1,1,0.404604217,47.82928467,47.92600632,0.858269751,47.72826004,47.55626297,47.84292221,47.5132637,47.77125931,47.45593262,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2021:10:05:12:08:15.402413,1550306.81,-1.2329777,-0.492270434,-1.818149221,2.357450257,-1.250700086,12.62699999,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.155101558,-0.80183585,0.762544322,0.786785017,0.290868654,-0.0189902,-0.034176755,-5.077766196,7.634080989,1.814397066,-0.026250792,-5.93E-06,-1.232914273,-0.492192344,-1.818268538,2.357321902,-1.251382653,12.62697253,-0.004617816,-0.117305331,-0.178282186,0.259949237,1.046077013,-0.000758195,-0.278066337,-0.813378394,0.67401576,0.799875021,0.418007314,-0.169701338,-0.155101558,-0.80183585,0.762544322,0.786785017,0.290868654,-0.0189902,-0.141575361,-0.221925812,0.350701453,1.525424622,-0.043331815,0.073029743,-0.235215918,-0.057991979,-0.028962035,0.048402998,-0.033538394,-1.049276129,-2.431255905,-76.67694194,5.95816578,-0.028531609,-0.002922371,0.148904246,-0.141749517,-0.221933885,0.350761468,1.525248142,-0.043983365,0.072525574,-0.235655217,-0.057698734,-0.03026129,0.054197735,-0.0315654,-1.05110595,0,34.5,35.75,37.875,40.875,42.9375,42.9375,0.837313,7,253,253,253,253,253,253,1,0.172382534,10.26633644,0.823605418,1,1,0.400755417,47.83734512,47.91615295,0.838131368,47.71392822,47.61359787,47.85725403,47.5132637,47.74259186,47.4416008,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2021:10:05:12:08:15.442303,1550306.85,-1.233190201,-0.497029672,-1.825274508,2.367666617,-1.208812184,12.62696217,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.155118156,-0.794401877,0.768583264,0.778948272,0.290267619,-0.018990177,-0.03435253,-4.999381356,7.679809118,1.786179385,-0.028533846,-5.84E-06,-1.233142201,-0.497032241,-1.82527554,2.367508097,-1.209305588,12.62697228,-0.007121294,-0.119737014,-0.176540256,0.253629595,1.053009033,-0.001467889,-0.280109376,-0.760755301,0.601929069,0.819307983,0.340143025,-0.168763623,-0.155118156,-0.794401877,0.768583264,0.778948272,0.290267619,-0.018990177,-0.151052988,-0.224019487,0.349499583,1.525963035,-0.076642495,0.040250654,-0.237612,-0.04631909,-0.030984251,0.054560548,-0.029199122,-1.058823205,-6.772579332,-77.0904376,5.479878351,-0.009903476,-0.01600941,0.116475273,-0.15117933,-0.224019873,0.349535088,1.525792873,-0.077102215,0.039873631,-0.235760608,-0.046599698,-0.031047467,0.05363087,-0.029941189,-1.051176459,0,34.5,35.75,37.875,40.875,42.9375,42.9375,0.853237,7,253,253,253,253,253,253,1,0.172382519,9.442731857,0.134075299,1,1,0.396944918,47.80331039,47.9080925,0.925408423,47.68526077,47.57059479,47.84292221,47.52759933,47.77125931,47.49893188,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2021:10:05:12:08:15.482192,1550306.89,-1.233402702,-0.501788909,-1.832399794,2.377882976,-1.166924282,12.62692434,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.155126236,-0.787410937,0.774051508,0.770463056,0.289676743,-0.018990151,-0.034438097,-4.925638703,7.7212158,1.755626765,-0.030778309,-5.75E-06,-1.233428303,-0.501739935,-1.832198739,2.377820893,-1.167411153,12.62697244,-0.005682934,-0.121152773,-0.181247637,0.248532593,1.037825942,-0.000910537,-0.270268559,-0.696176171,0.577777803,0.831098318,0.344243169,-0.163421884,-0.155126236,-0.787410937,0.774051508,0.770463056,0.289676743,-0.018990151,-0.16050239,-0.225637278,0.34834918,1.525666361,-0.109871009,0.007596353,-0.233198795,-0.035870996,-0.034805521,0.064480252,-0.024121686,-1.042273906,-11.07168317,-76.57984183,5.708331802,-0.021148787,-0.010537184,0.076351086,-0.160604384,-0.225661912,0.34827849,1.525826139,-0.110155639,0.00714831,-0.235417384,-0.03550446,-0.031772174,0.053064755,-0.028318331,-1.051244064,0,34.5,35.75,37.875,40.875,42.9375,42.9375,0.85176,7,253,253,253,253,253,253,1,0.67037648,9.346963882,0.363918662,1,1,0.393180028,47.80778885,47.91436386,0.800085008,47.69959641,47.57059479,47.82859039,47.52759933,47.79992294,47.47026825,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2021:10:05:12:08:15.522362,1550306.93,-1.233615203,-0.506548147,-1.839525081,2.388099336,-1.12503638,12.62688652,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.155126083,-0.780605781,0.779191517,0.760925541,0.289258186,-0.018990122,-0.034436477,-4.853828525,7.760137022,1.721285142,-0.032368214,-5.64E-06,-1.233595673,-0.506433682,-1.839349866,2.388050242,-1.125601594,12.62688825,-0.004138669,-0.11864122,-0.181111097,0.257228106,1.042347431,-0.00113115,-0.323957831,-0.759903073,0.616720796,0.773714006,0.391427815,-0.163832292,-0.155126083,-0.780605781,0.779191517,0.760925541,0.289258186,-0.018990122,-0.169879208,-0.226841553,0.347068577,1.525154196,-0.142740646,-0.025119043,-0.23310501,-0.025203176,-0.033071688,0.053312888,-0.026274815,-1.045287222,-12.1162107,-75.78174612,5.440607385,-0.027153637,-0.002235413,0.152707535,-0.170006749,-0.226860537,0.34699413,1.525346343,-0.143141108,-0.025647108,-0.234626359,-0.024432236,-0.0324357,0.052499326,-0.026696825,-1.051308776,0,34.5,35.75,37.875,40.875,42.9375,42.9375,0.889176,7,253,253,253,253,253,253,1,0.59376204,9.940725327,0.67037648,1,1,0.389468208,47.83286667,47.89645386,0.809033692,47.69959641,47.59926605,47.84292221,47.5132637,47.75692368,47.45593262,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2021:10:05:12:08:15.562455,1550306.97,-1.233827704,-0.511307385,-1.846650367,2.398315696,-1.083148478,12.62684869,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.155117799,-0.774149002,0.783884358,0.750494829,0.288946735,-0.018990091,-0.034348748,-4.785669676,7.795672192,1.683727395,-0.033551274,-5.52E-06,-1.233835999,-0.511214213,-1.846666813,2.398188992,-1.083617512,12.62682825,-0.006614162,-0.12279775,-0.177191928,0.25004831,1.053210855,-0.000839222,-0.275195897,-0.735222578,0.697110534,0.817375779,0.302148312,-0.165275246,-0.155117799,-0.774149002,0.783884358,0.750494829,0.288946735,-0.018990091,-0.179267019,-0.22760767,0.345667393,1.52443024,-0.175661728,-0.058189864,-0.235060964,-0.013309253,-0.034464404,0.059749131,-0.022646892,-1.058697258,-16.68838881,-75.27363842,4.506783651,-0.006374308,-0.018964692,0.115224258,-0.179368543,-0.227617053,0.345684444,1.524351785,-0.176056066,-0.058509311,-0.233389145,-0.013402188,-0.03303849,0.051934518,-0.025076671,-1.051370604,0,34.5,35.75,37.875,40.875,42.9375,42.9375,0.859188,7,253,253,253,253,253,253,1,0.785298109,9.576807022,0.248996973,1,1,0.385817062,47.79077148,47.86779022,0.78441298,47.67092896,47.57059479,47.81425476,47.49893188,47.75692368,47.45593262,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2021:10:05:12:08:15.602388,1550307.01,-1.234040204,-0.516066623,-1.853775654,2.408532055,-1.041260576,12.62681086,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.155101326,-0.768016076,0.788008618,0.739331325,0.288695577,-0.018990057,-0.034174299,-4.720907017,7.826901944,1.643531092,-0.034505307,-5.39E-06,-1.234062974,-0.516003804,-1.853828073,2.408336087,-1.04179794,12.62680443,-0.006167912,-0.119063579,-0.172734663,0.260852635,1.044366837,-0.000819924,-0.269227326,-0.709174454,0.635477602,0.828309238,0.331119239,-0.160299838,-0.155101326,-0.768016076,0.788008618,0.739331325,0.288695577,-0.018990057,-0.188557382,-0.227932132,0.344303172,1.5230511,-0.208433473,-0.091113222,-0.231233768,-0.002575755,-0.030431891,0.041096507,-0.026855446,-1.049428205,-20.47707735,-74.30470436,4.964223096,-0.016041833,-0.007038327,0.078355445,-0.188671963,-0.227933529,0.344351852,1.522840661,-0.208897936,-0.091434954,-0.231708145,-0.002433391,-0.033581141,0.051370264,-0.023457861,-1.051429557,0,34.5,35.75,37.875,40.875,42.9375,42.9375,0.84324,7,253,253,253,253,253,253,1,0.861912608,9.519346237,0.440533102,1,1,0.382234318,47.80689621,47.89645386,0.78441298,47.69959641,47.57059479,47.79992294,47.54193115,47.77125931,47.48460007,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2021:10:05:12:08:15.642281,1550307.05,-1.234252705,-0.520825861,-1.86090094,2.418748415,-0.999372674,12.62677304,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.155076858,-0.762343757,0.791478239,0.727708425,0.288381127,-0.018990021,-0.03391518,-4.660988814,7.85317464,1.601680646,-0.035699757,-5.26E-06,-1.234206025,-0.520804719,-1.860729098,2.418680592,-0.999991719,12.6267681,-0.003640654,-0.115000479,-0.17860277,0.261689752,1.042042136,-0.001115227,-0.336484432,-0.750961423,0.592256606,0.704649389,0.403786182,-0.165464252,-0.155076858,-0.762343757,0.791478239,0.727708425,0.288381127,-0.018990021,-0.197749858,-0.227836965,0.343052704,1.520759057,-0.24117213,-0.12386403,-0.228100073,0.007885312,-0.032322626,0.041590502,-0.024841174,-1.044639797,-21.86052127,-73.65202929,4.899117415,-0.018462528,-0.005019099,0.148847526,-0.19789932,-0.227812794,0.342998745,1.520811066,-0.241664111,-0.124420654,-0.229586556,0.008455201,-0.0340644,0.050806501,-0.021840389,-1.051485646,0,34.5,35.75,37.875,40.875,43,43,0.850968,7,253,253,253,253,253,253,1,0.383072287,9.730035782,0.421379507,1,1,0.378727805,47.8176384,47.92510986,0.795602739,47.71392822,47.57059479,47.82859039,47.52759933,47.79992294,47.48460007,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2021:10:05:12:08:15.682172,1550307.09,-1.234465206,-0.525585098,-1.868026226,2.428964774,-0.957484772,12.62673521,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.15504465,-0.7569533,0.794538821,0.715134217,0.288211801,-0.018989982,-0.033574103,-4.604030623,7.876350003,1.556404838,-0.036342947,-5.11E-06,-1.234433953,-0.525572852,-1.867724657,2.428819342,-0.957946126,12.62676826,-0.006167907,-0.11855235,-0.180304021,0.24967891,1.04834795,-0.000634037,-0.298454553,-0.718387902,0.581644118,0.764959931,0.336005211,-0.17909053,-0.15504465,-0.7569533,0.794538821,0.715134217,0.288211801,-0.018989982,-0.206929603,-0.227263492,0.341709734,1.518155696,-0.274040503,-0.156989586,-0.227650188,0.01972543,-0.036368651,0.057283415,-0.018260779,-1.053552924,-25.97205146,-72.71901986,4.178044792,-0.000436948,-0.019989882,0.117416301,-0.207033066,-0.227258433,0.34162748,1.518260995,-0.274351955,-0.15746299,-0.227028356,0.019244792,-0.034489163,0.050243163,-0.020224241,-1.051538879,0,34.5,35.75,37.875,40.875,43,43,0.859585,7,253,253,253,253,253,253,1,0.363918662,9.174580574,0.268150598,1,1,0.375305436,47.81047821,47.91078186,0.864982545,47.72826004,47.59926605,47.85725403,47.54193115,47.78559113,47.48460007,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2021:10:05:12:08:15.722208,1550307.13,-1.234677707,-0.530344336,-1.875151513,2.439181134,-0.91559687,12.62669739,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.155004698,-0.751754827,0.797296551,0.701665372,0.28819609,-0.018989941,-0.033151006,-4.549084976,7.897232113,1.507907718,-0.036402625,-4.95E-06,-1.234685723,-0.530321793,-1.875007272,2.439058467,-0.9160803,12.62670806,-0.006821874,-0.116772115,-0.180488139,0.257021487,1.040256739,-0.001523413,-0.266582638,-0.726260126,0.642227829,0.724303603,0.312361002,-0.180180669,-0.155004698,-0.751754827,0.797296551,0.701665372,0.28819609,-0.018989941,-0.215954162,-0.226287912,0.340272762,1.515201597,-0.306606476,-0.19016591,-0.222865511,0.029720372,-0.035023777,0.048423588,-0.018358055,-1.04617497,-29.8836697,-71.16957372,4.270597647,-0.011534509,-0.006017076,0.074735648,-0.21605583,-0.226274779,0.340240378,1.515188338,-0.306958798,-0.1905585,-0.224038302,0.029916771,-0.03485647,0.049680187,-0.018609404,-1.051589265,0,34.5,35.75,37.875,40.875,43,43,0.922393,7,253,253,253,253,253,253,1,1.110909581,9.327810287,0.574608386,1,1,0.371975168,47.82570267,47.91704941,0.880649328,47.65659714,47.58493042,47.84292221,47.5132637,47.78559113,47.47026825,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2021:10:05:12:08:15.762198,1550307.17,-1.234890208,-0.535103574,-1.882276799,2.449397494,-0.873708968,12.62665956,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.15495752,-0.746864977,0.799642615,0.687563059,0.288261454,-0.018989898,-0.032651388,-4.497386964,7.914996994,1.457129677,-0.036154338,-4.79E-06,-1.234840218,-0.535046892,-1.882384658,2.449306174,-0.874200646,12.62663603,-0.004093757,-0.119283751,-0.174749792,0.257691532,1.043794394,-0.001071307,-0.308669209,-0.695900321,0.667289436,0.67321533,0.378732443,-0.183078423,-0.15495752,-0.746864977,0.799642615,0.687563059,0.288261454,-0.018989898,-0.224831666,-0.224909798,0.338795206,1.511789817,-0.338993623,-0.223366746,-0.219612227,0.039738138,-0.033566309,0.044021412,-0.0184036,-1.047008808,-30.88674919,-70.23873817,4.240129717,-0.013207693,-0.00485099,0.142547482,-0.224950445,-0.224866904,0.338839713,1.511590882,-0.339481937,-0.223703674,-0.220621917,0.040452754,-0.035167503,0.04911751,-0.016995861,-1.051636814,0,34.5,35.75,37.875,40.875,43,43,0.839677,7,253,253,253,253,253,253,1,0.344765037,9.844957352,0.59376204,1,1,0.368744974,47.83107376,47.92869186,0.871700704,47.72826004,47.59926605,47.82859039,47.54193115,47.79992294,47.49893188,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2021:10:05:12:08:15.802087,1550307.21,-1.235102709,-0.539862812,-1.889402086,2.459613853,-0.831821066,12.62662173,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.154903138,-0.74243138,0.801318433,0.672894874,0.288292345,-0.018989852,-0.032075478,-4.450500607,7.927686641,1.404314109,-0.036036999,-4.62E-06,-1.235056702,-0.539770917,-1.889319301,2.459503337,-0.832310502,12.62661233,-0.006559351,-0.120728463,-0.174237877,0.253692955,1.051305056,-0.000645143,-0.287460446,-0.724357665,0.590020239,0.717564762,0.351671815,-0.185166538,-0.154903138,-0.74243138,0.801318433,0.672894874,0.288292345,-0.018989852,-0.233590906,-0.223068858,0.337450568,1.507487522,-0.371514657,-0.256460004,-0.218040837,0.051429497,-0.034658638,0.048091456,-0.015991353,-1.057022941,-35.11117473,-68.85071655,3.665950659,-0.008106895,-0.021447214,0.107667357,-0.233699982,-0.223040614,0.337427711,1.507466315,-0.371918631,-0.256894956,-0.216785487,0.050834608,-0.035423581,0.04855507,-0.015383591,-1.051681534,0,34.5,35.75,37.875,40.875,43,43,0.847452,7,253,253,253,253,253,253,1,0.823605418,9.538499832,0.268150568,1,1,0.365622802,47.8122673,47.91794968,0.788889945,47.72826004,47.57059479,47.82859039,47.54193115,47.79992294,47.5132637,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2021:10:05:12:08:15.843023,1550307.25,-1.235315209,-0.54462205,-1.896527372,2.469830213,-0.789933164,12.62658391,-0.005312521,-0.118980945,-0.178132161,0.25540899,1.047197551,-0.000945646,0,0,0,0,0,0,-0.154841656,-0.738298219,0.80250928,0.657568865,0.288362037,-0.018989804,-0.031424376,-4.406781099,7.936703979,1.34912992,-0.035772269,-4.44E-06,-1.235296075,-0.544542865,-1.896258473,2.469641371,-0.79042894,12.6265878,-0.006776424,-0.118705645,-0.181121305,0.25219065,1.039637685,-0.001245875,-0.279923737,-0.715755999,0.615312457,0.725667477,0.33383134,-0.176124379,-0.154841656,-0.738298219,0.80250928,0.657568865,0.288362037,-0.018989804,-0.242190052,-0.220816185,0.336076649,1.502752757,-0.403922497,-0.289653247,-0.211307201,0.060606073,-0.037137776,0.053716763,-0.011491316,-1.045650798,-38.4630407,-66.78286264,3.51533587,-0.002815614,-0.00958197,0.08023085,-0.242287777,-0.220802429,0.33600654,1.502812219,-0.404266097,-0.29012874,-0.212536043,0.06104449,-0.035626156,0.047992807,-0.013772572,-1.051723434,0,34.5,35.75,37.875,40.875,43,43,0.853752,7,253,253,253,253,253,253,1,0.746990919,9.346963882,0.191536129,1,1,0.362616523,47.80331039,47.90719986,0.815751791,47.71392822,47.59926605,47.84292221,47.55626297,47.78559113,47.48460007,0,2,1.07,0,0,0.058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
